,f1,f2,f3,f4,f5,f6,f7,f8
872,0.33,0.37,0.54,0.28,0.5,0,0.53,0.27
873,0.6,0.51,0.52,0.45,0.5,0,0.5,0.27
874,0.48,0.54,0.53,0.6,0.5,0,0.53,0.31
875,0.75,0.67,0.51,0.29,0.5,0,0.52,0.36
876,0.49,0.52,0.53,0.7,0.5,0,0.51,0.22
877,0.51,0.48,0.46,0.29,0.5,0,0.54,0.22
878,0.53,0.43,0.57,0.24,0.5,0,0.39,0.28
879,0.41,0.41,0.43,0.61,0.5,0,0.53,0.22
880,0.46,0.53,0.47,0.37,0.5,0,0.51,0.36
881,0.34,0.34,0.65,0.4,0.5,0,0.32,0.16
882,0.33,0.42,0.55,0.23,0.5,0,0.52,0.43
883,0.4,0.43,0.36,0.33,0.5,0,0.51,0.22
884,0.23,0.37,0.32,0.13,0.5,0,0.53,0.22
885,0.45,0.45,0.51,0.3,0.5,0,0.48,0.44
886,0.46,0.61,0.38,0.35,0.5,0,0.49,0.22
887,0.25,0.48,0.45,0.32,0.5,0,0.4,0.22
888,0.45,0.36,0.5,0.19,0.5,0,0.53,0.7
889,0.38,0.67,0.33,0.17,0.5,0,0.51,0.22
890,0.41,0.47,0.5,0.14,0.5,0,0.53,0.37
891,0.48,0.45,0.59,0.2,0.5,0,0.58,0.34
892,0.43,0.39,0.54,0.21,0.5,0,0.53,0.27
893,0.5,0.34,0.55,0.21,0.5,0,0.49,0.22
894,0.61,0.6,0.55,0.21,0.5,0,0.5,0.25
895,0.43,0.44,0.48,0.22,0.5,0,0.51,0.22
896,0.73,0.63,0.42,0.3,0.5,0,0.49,0.22
897,0.46,0.53,0.52,0.15,0.5,0,0.58,0.22
898,0.57,0.47,0.6,0.18,0.5,0,0.51,0.22
899,0.33,0.55,0.51,0.43,0.5,0,0.51,0.22
900,0.78,0.74,0.42,0.26,0.5,0,0.43,0.22
901,0.86,0.68,0.39,0.24,0.5,0,0.54,0.22
902,0.79,0.57,0.41,0.28,0.5,0,0.59,0.22
903,0.41,0.54,0.39,0.2,0.5,0,0.51,0.22
904,0.53,0.31,0.58,0.39,0.5,0,0.47,0.37
905,0.48,0.39,0.51,0.21,0.5,0,0.52,0.28
906,0.66,0.62,0.49,0.1,0.5,0,0.49,0.22
907,0.48,0.43,0.51,0.32,0.5,0,0.52,0.43
908,0.41,0.46,0.59,0.19,0.5,0,0.58,0.27
909,0.48,0.54,0.55,0.12,0.5,0,0.51,0.22
910,0.45,0.55,0.54,0.66,0.5,0,0.47,0.22
911,0.49,0.42,0.56,0.55,0.5,0,0.42,0.25
912,0.5,0.54,0.53,0.54,0.5,0,0.51,0.27
913,0.48,0.45,0.55,0.5,0.5,0,0.53,0.22
914,0.54,0.52,0.63,0.37,0.5,0,0.46,0.22
915,0.46,0.38,0.47,0.22,0.5,0,0.52,0.27
916,0.38,0.5,0.37,0.26,0.5,0,0.43,0.22
917,0.69,0.7,0.52,0.36,0.5,0,0.46,0.22
918,0.44,0.52,0.41,0.23,0.5,0,0.51,0.22
919,0.59,0.67,0.56,0.41,0.5,0,0.47,0.22
920,0.58,0.62,0.54,0.17,0.5,0,0.48,0.22
921,0.46,0.71,0.48,0.53,0.5,0,0.53,0.22
922,0.62,0.51,0.52,0.42,0.5,0,0.54,0.27
923,0.59,0.48,0.5,0.14,0.5,0,0.45,0.25
924,0.4,0.42,0.71,0.21,0.5,0,0.54,0.32
925,0.35,0.45,0.43,0.11,0.5,0,0.56,0.22
926,0.42,0.42,0.42,0.2,0.5,0,0.49,0.22
927,0.39,0.42,0.38,0.4,0.5,0,0.49,0.47
928,0.26,0.44,0.3,0.11,0.5,0,0.51,0.47
929,0.66,0.45,0.5,0.23,0.5,0,0.49,0.22
930,0.31,0.31,0.56,0.33,0.5,0,0.52,0.33
931,0.24,0.34,0.69,0.18,0.5,0,0.52,0.22
932,0.31,0.55,0.52,0.17,0.5,0,0.52,0.22
933,0.32,0.57,0.5,0.15,0.5,0,0.53,0.22
934,0.61,0.72,0.31,0.33,0.5,0,0.56,0.22
935,0.44,0.42,0.6,0.21,0.5,0,0.57,0.22
936,0.49,0.46,0.45,0.45,0.5,0,0.52,0.22
937,0.49,0.6,0.43,0.56,0.5,0,0.36,0.22
938,0.53,0.38,0.66,0.25,0.5,0,0.43,0.22
939,0.41,0.51,0.58,0.15,0.5,0,0.45,0.27
940,0.2,0.26,0.52,0.14,0.5,0,0.53,0.44
941,0.51,0.53,0.55,0.14,0.5,0,0.51,0.22
942,0.39,0.28,0.46,0.12,0.5,0,0.41,0.22
943,0.23,0.2,0.53,0.2,0.5,0,0.44,0.22
944,0.55,0.54,0.56,0.22,0.5,0,0.5,0.37
945,0.51,0.55,0.35,0.16,0.5,0,0.51,0.47
946,0.45,0.56,0.53,0.32,0.5,0,0.57,0.22
947,0.32,0.47,0.55,0.12,0.5,0,0.52,0.22
948,0.55,0.46,0.46,0.31,0.5,0,0.58,0.48
949,0.56,0.62,0.53,0.24,0.5,0,0.57,0.22
950,0.58,0.6,0.51,0.24,0.5,0,0.53,0.22
951,0.35,0.36,0.57,0.17,0.5,0,0.52,0.22
952,0.45,0.4,0.56,0.14,0.5,0,0.54,0.22
953,0.5,0.5,0.48,0.17,0.5,0,0.47,0.26
954,0.6,0.6,0.49,0.3,0.5,0,0.53,0.22
955,0.49,0.46,0.34,0.21,0.5,0,0.55,0.22
956,0.45,0.42,0.52,0.2,0.5,0,0.5,0.25
957,0.37,0.33,0.5,0.12,0.5,0,0.51,0.54
958,0.27,0.51,0.47,0.35,0.5,0,0.49,0.28
959,0.64,0.53,0.45,0.13,0.5,0,0.53,0.22
960,0.52,0.51,0.51,0.12,0.5,0,0.51,0.4
961,0.44,0.51,0.48,0.38,0.5,0,0.52,0.22
962,0.58,0.41,0.51,0.26,0.5,0,0.51,0.37
963,0.37,0.34,0.58,0.24,0.5,0,0.44,0.18
964,0.61,0.57,0.45,0.21,0.5,0,0.5,0.42
965,0.53,0.68,0.34,0.42,0.5,0,0.54,0.27
966,0.85,0.85,0.3,0.31,0.5,0,0.55,0.42
967,0.55,0.53,0.56,0.29,0.5,0,0.48,0.22
968,0.38,0.46,0.52,0.75,0.5,0,0.5,0.26
969,0.43,0.44,0.3,0.18,0.5,0,0.51,0.22
970,0.43,0.45,0.37,0.12,0.5,0,0.48,0.22
971,0.45,0.57,0.3,0.17,0.5,0,0.51,0.22
972,0.42,0.44,0.33,0.17,0.5,0,0.54,0.27
973,0.45,0.54,0.54,0.62,0.5,0,0.53,0.22
974,0.51,0.34,0.43,0.18,0.5,0,0.48,0.25
975,0.45,0.38,0.59,0.18,0.5,0,0.44,0.45
976,0.89,0.81,0.36,0.71,0.5,0,0.55,0.63
977,0.58,0.55,0.52,0.22,0.5,0,0.44,0.22
978,0.5,0.45,0.49,0.3,0.5,0,0.47,0.4
979,0.47,0.43,0.35,0.32,0.5,0,0.54,0.22
980,0.7,0.73,0.38,0.36,0.5,0,0.54,0.22
981,0.84,0.63,0.38,0.23,0.5,0,0.53,0.22
982,0.36,0.44,0.57,0.18,0.5,0,0.42,0.22
983,0.48,0.57,0.52,0.61,0.5,0,0.51,0.22
984,0.68,0.5,0.55,0.65,0.5,0,0.46,0.31
985,0.52,0.49,0.57,0.57,0.5,0,0.51,0.22
986,0.18,0.48,0.46,0.12,0.5,0,0,0.25
987,0.53,0.51,0.51,0.11,0.5,0,0.49,0.41
988,0.58,0.49,0.5,0.41,0.5,0,0.57,0.22
989,0.57,0.44,0.42,0.2,0.5,0,0.54,0.22
990,0.55,0.65,0.5,0.28,0.5,0,0.55,0.22
991,0.29,0.46,0.54,0.27,0.5,0,0.49,0.22
992,0.66,0.52,0.52,0.44,0.5,0,0.56,0.27
993,0.37,0.31,0.53,0.16,0.5,0,0.53,0.44
994,0.45,0.73,0.47,0.65,0.5,0,0.54,0.43
995,0.66,0.54,0.49,0.16,0.5,0,0.54,0.36
996,0.42,0.5,0.53,0.22,0.5,0.83,0.5,0.22
997,0.59,0.57,0.43,0.26,0.5,0,0.51,0.22
998,0.39,0.3,0.56,0.12,0.5,0,0.53,0.38
999,0.41,0.54,0.58,0.2,0.5,0,0.52,0.22
1000,0.45,0.43,0.63,0.4,0.5,0,0.59,0.11
1001,0.44,0.44,0.67,0.35,0.5,0,0.48,0.26
1002,0.62,0.59,0.54,0.47,0.5,0,0.46,0.22
1003,0.51,0.48,0.51,0.43,0.5,0,0.49,0.22
1004,0.46,0.46,0.56,0.12,0.5,0,0.55,0.22
1005,0.36,0.39,0.55,0.26,0.5,0,0.49,0.22
1006,0.47,0.59,0.37,0.31,0.5,0,0.51,0.36
1007,0.33,0.46,0.53,0.29,0.5,0,0.5,0.55
1008,0.11,0.41,0.67,0.13,0.5,0,0.45,0.29
1009,0.47,0.5,0.55,0.19,0.5,0,0.62,0.22
1010,0.49,0.44,0.51,0.18,0.5,0,0.52,0.27
1011,0.43,0.28,0.53,0.34,0.5,0,0.55,0.57
1012,0.3,0.55,0.58,0.16,0.5,0,0.61,0.28
1013,0.83,0.57,0.42,0.57,0.5,0,0.5,0.32
1014,0.52,0.64,0.34,0.16,0.5,0,0.57,0.22
1015,0.58,0.51,0.56,0.16,0.5,0,0.34,0.22
1016,0.69,0.39,0.52,0.12,0.5,0,0.38,0.35
1017,0.47,0.43,0.59,0.27,0.5,0,0.55,0.22
1018,0.45,0.46,0.61,0.2,0.5,0,0.62,0.22
1019,0.61,0.46,0.44,0.47,0.5,0,0.5,0.37
1020,0.8,0.82,0.57,0.26,0.5,0,0.57,0.27
1021,0.75,0.6,0.43,0.35,0.5,0,0.45,0.27
1022,0.57,0.49,0.5,0.2,0.5,0,0.51,0.28
1023,0.74,0.74,0.51,0.27,0.5,0,0.5,0.22
1024,0.4,0.37,0.54,0.13,0.5,0,0.48,0.22
1025,0.45,0.4,0.43,0.22,0.5,0,0.51,0.48
1026,0.74,0.71,0.52,0.3,0.5,0,0.27,0.22
1027,0.4,0.39,0.33,0.17,0.5,0,0.51,0.31
1028,0.97,0.71,0.29,0.42,0.5,0,0.35,0.22
1029,0.44,0.43,0.34,0.21,0.5,0,0.55,0.4
1030,0.56,0.5,0.56,0.26,0.5,0,0.53,0.27
1031,0.41,0.53,0.41,0.15,0.5,0,0.54,0.25
1032,0.66,0.55,0.34,0.2,0.5,0,0.62,0.22
1033,0.75,0.69,0.48,0.13,0.5,0,0.57,0.4
1034,0.42,0.53,0.57,0.17,0.5,0,0.49,0.22
1035,0.33,0.35,0.56,0.19,0.5,0,0.5,0.22
1036,0.77,0.57,0.45,0.17,0.5,0,0.53,0.22
1037,0.56,0.59,0.54,0.18,0.5,0,0.48,0.46
1038,0.68,0.39,0.5,0.15,0.5,0,0.48,0.37
1039,0.32,0.48,0.49,0.17,0.5,0,0.47,0.22
1040,0.51,0.39,0.56,0.25,0.5,0,0.51,0.33
1041,0.51,0.51,0.56,0.28,0.5,0,0.54,0.27
1042,0.48,0.56,0.49,0.32,0.5,0,0.5,0.22
1043,0.29,0.4,0.41,0.48,0.5,0,0.53,0.3
1044,0.61,0.55,0.51,0.26,0.5,0,0.52,0.22
1045,0.5,0.62,0.52,0.3,0.5,0,0.56,0.22
1046,0.64,0.53,0.59,0.14,0.5,0,0.53,0.22
1047,0.38,0.31,0.59,0.19,0.5,0,0.46,0.22
1048,0.51,0.55,0.56,0.18,0.5,0,0.5,0.38
1049,0.64,0.5,0.53,0.1,0.5,0,0.51,0.22
1050,0.49,0.67,0.5,0.28,0.5,0,0.43,0.22
1051,0.32,0.49,0.53,0.28,0.5,0,0.5,0.5
1052,0.42,0.21,0.59,0.3,0.5,0,0.47,0.27
1053,0.37,0.58,0.5,0.22,0.5,0,0.47,0.22
1054,0.43,0.33,0.54,0.37,0.5,0,0.38,0.16
1055,0.57,0.37,0.43,0.27,0.5,0,0.53,0.28
1056,0.48,0.45,0.63,0.19,0.5,0,0.58,0.22
1057,0.52,0.46,0.56,0.25,0.5,0,0.52,0.22
1058,0.31,0.6,0.65,0.18,0.5,0,0.46,0.22
1059,0.57,0.42,0.63,0.22,0.5,0,0.68,0.32
1060,0.46,0.35,0.69,0.18,0.5,0,0.3,0.25
1061,0.57,0.43,0.52,0.3,0.5,0,0.37,0.11
1062,0.61,0.48,0.56,0.19,0.5,0,0.53,0.31
1063,0.4,0.45,0.61,0.29,0.5,0,0.44,0.22
1064,0.73,0.6,0.47,0.2,0.5,0,0.72,0.22
1065,0.46,0.33,0.45,0.22,0.5,0,0.41,0.37
1066,0.32,0.44,0.54,0.21,0.5,0,0.4,0.19
1067,0.5,0.5,0.62,0.23,0.5,0,0.35,0.11
1068,0.53,0.57,0.6,0.36,0.5,0,0.5,0.22
1069,0.37,0.37,0.51,0.38,0.5,0,0.44,0.22
1070,0.56,0.42,0.52,0.14,0.5,0,0.51,0.22
1071,0.46,0.49,0.55,0.18,0.5,0,0.56,0.22
1072,0.53,0.51,0.55,0.57,0.5,0,0.46,0.22
1073,0.38,0.4,0.53,0.12,0.5,0,0.55,0.22
1074,0.54,0.51,0.56,0.15,0.5,0,0.54,0.31
1075,0.37,0.42,0.46,0.15,0.5,0,0.51,0.31
1076,0.7,0.78,0.53,0.24,0.5,0,0.48,0.22
1077,0.45,0.65,0.51,0.17,0.5,0,0.49,0.22
1078,0.42,0.42,0.55,0.31,0.5,0,0.43,0.22
1079,0.8,0.69,0.53,0.33,0.5,0,0.51,0.22
1080,0.57,0.51,0.34,0.13,0.5,0,0.53,0.27
1081,0.33,0.46,0.6,0.18,0.5,0,0.51,0.26
1082,0.36,0.32,0.55,0.27,0.5,0,0.47,0.43
1083,0.46,0.41,0.45,0.23,0.5,0,0.48,0.22
1084,0.4,0.39,0.6,0.23,0.5,0,0.52,0.31
1085,0.77,0.73,0.49,0.46,0.5,0,0.38,0.22
1086,0.53,0.25,0.59,0.27,0.5,0,0.45,0.26
1087,0.25,0.33,0.48,0.18,0.5,0,0.42,0.33
1088,0.56,0.52,0.46,0.17,0.5,0,0.49,0.73
1089,0.51,0.48,0.51,0.19,0.5,0,0.51,0.27
1090,0.6,0.46,0.51,0.1,0.5,0,0.48,0.31
1091,0.6,0.46,0.51,0.1,0.5,0,0.48,0.31
1092,0.44,0.39,0.63,0.11,0.5,0,0.49,0.26
1093,0.25,0.42,0.21,0.14,0.5,0,0.41,0.22
1094,0.83,0.81,0.45,0.38,0.5,0,0.4,0.26
1095,0.38,0.51,0.56,0.21,0.5,0,0.48,0.31
1096,0.44,0.4,0.53,0.19,0.5,0,0.48,0.27
1097,0.48,0.54,0.56,0.29,0.5,0,0.51,0.43
1098,0.33,0.37,0.49,0.22,0.5,0,0.55,0.22
1099,0.78,0.73,0.27,0.28,0.5,0,0.56,0.22
1100,0.63,0.64,0.49,0.2,0.5,0,0.52,0.25
1101,0.39,0.47,0.49,0.2,0.5,0,0.53,0.26
1102,0.61,0.52,0.5,0.44,0.5,0,0.53,0.22
1103,0.54,0.48,0.55,0.33,0.5,0,0.55,0.4
1104,0.58,0.51,0.63,0.2,0.5,0,0.5,0.42
1105,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22
1106,0.32,0.32,0.52,0.18,0.5,0,0.48,0.34
1107,0.44,0.55,0.51,0.16,0.5,0,0.6,0.22
1108,0.8,0.83,0.43,0.24,0.5,0,0.54,0.22
1109,0.58,0.55,0.51,0.13,0.5,0,0.52,0.22
1110,0.52,0.49,0.59,0.21,0.5,0,0.47,0.22
1111,0.42,0.37,0.54,0.17,0.5,0,0.51,0.22
1112,0.39,0.45,0.75,0.17,0.5,0,0.51,0.22
1113,0.53,0.45,0.52,0.29,0.5,0,0.55,0.38
1114,0.62,0.6,0.54,0.22,0.5,0,0.54,0.27
1115,0.48,0.44,0.51,0.24,0.5,0,0.49,0.22
1116,0.79,0.62,0.35,0.35,0.5,0,0.6,0.28
1117,0.19,0.41,0.55,0.13,0.5,0,0.52,0.25
1118,0.27,0.43,0.5,0.13,0.5,0,0.54,0.31
1119,0.42,0.46,0.44,0.17,0.5,0,0.51,0.42
1120,0.42,0.51,0.33,0.16,0.5,0,0.54,0.22
1121,0.36,0.51,0.51,0.17,0.5,0,0.52,0.22
1122,0.5,0.55,0.52,0.16,0.5,0,0.51,0.31
1123,0.25,0.4,0.54,0.16,0.5,0,0.43,0.22
1124,0.5,0.4,0.57,0.17,0.5,0,0.59,0.22
1125,0.78,0.71,0.35,0.25,0.5,0,0.49,0.22
1126,0.51,0.39,0.56,0.55,0.5,0,0.46,0.64
1127,0.49,0.49,0.4,0.2,0.5,0,0.48,0.26
1128,0.5,0.47,0.56,0.31,0.5,0,0.56,0.26
1129,0.45,0.39,0.46,0.29,0.5,0,0.42,0.22
1130,0.32,0.3,0.57,0.38,0.5,0,0.5,0.25
1131,0.45,0.5,0.43,0.16,0.5,0,0.52,0.28
1132,0.22,0.53,0.36,0.22,0.5,0,0.54,0.31
1133,0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41
1134,0.56,0.71,0.47,0.21,0.5,0,0.52,0.22
1135,0.58,0.63,0.52,0.7,0.5,0,0.46,0.22
1136,0.28,0.48,0.36,0.16,0.5,0,0.53,0.22
1137,0.52,0.65,0.36,0.26,0.5,0,0.44,0.22
1138,0.64,0.44,0.56,0.15,0.5,0,0.56,0.22
1139,0.42,0.71,0.45,0.15,0.5,0,0.48,0.22
1140,0.38,0.56,0.38,0.16,0.5,0,0.53,0.22
1141,0.92,0.66,0.52,0.23,0.5,0,0.53,0.22
1142,0.8,0.73,0.47,0.19,0.5,0,0.49,0.22
1143,0.52,0.46,0.34,0.2,0.5,0,0.51,0.25
1144,0.36,0.48,0.61,0.26,0.5,0,0.5,0.16
1145,0.3,0.37,0.4,0.45,0.5,0,0.48,0.41
1146,0.43,0.4,0.6,0.16,0.5,0,0.53,0.39
1147,0.72,0.61,0.45,0.3,0.5,0,0.54,0.25
1148,0.43,0.57,0.51,0.49,0.5,0,0.48,0.22
1149,0.36,0.46,0.62,0.46,0.5,0,0.51,0.33
1150,0.27,0.6,0.48,0.23,0.5,0,0.55,0.22
1151,0.51,0.34,0.5,0.19,0.5,0,0.5,0.22
1152,0.38,0.37,0.56,0.21,0.5,0,0.49,0.22
1153,0.56,0.52,0.48,0.17,0.5,0,0.46,0.22
1154,0.36,0.49,0.3,0.22,0.5,0,0.52,0.31
1155,0.81,0.9,0.39,0.41,0.5,0,0.53,0.22
1156,0.44,0.34,0.55,0.18,0.5,0,0.52,0.22
1157,0.43,0.54,0.58,0.16,0.5,0,0.5,0.36
1158,0.51,0.63,0.3,0.35,0.5,0,0.53,0.27
1159,0.57,0.61,0.55,0.67,0.5,0,0.48,0.22
1160,0.32,0.36,0.34,0.19,0.5,0,0.55,0.26
1161,0.52,0.48,0.58,0.55,0.5,0,0.48,0.22
1162,0.48,0.48,0.5,0.47,0.5,0,0.55,0.22
1163,0.78,0.48,0.47,0.3,0.5,0,0.53,0.47
1164,0.5,0.34,0.62,0.19,0.5,0,0.57,0.22
1165,0.33,0.38,0.53,0.26,0.5,0,0.52,0.27
1166,0.4,0.52,0.53,0.52,0.5,0,0.51,0.22
1167,0.72,0.56,0.4,0.26,0.5,0,0.51,0.26
1168,0.5,0.56,0.49,0.61,0.5,0,0.5,0.22
1169,0.7,0.84,0.49,0.28,1,0,0.58,0.22
1170,0.39,0.81,0.35,0.28,0.5,0,0.51,0.45
1171,0.45,0.53,0.51,0.42,0.5,0,0.52,0.22
1172,0.39,0.44,0.54,0.24,0.5,0,0.51,0.49
1173,0.66,0.55,0.54,0.18,0.5,0,0.43,0.22
1174,0.45,0.5,0.57,0.29,0.5,0,0.44,0.11
1175,0.39,0.65,0.57,0.19,0.5,0,0.44,0.25
1176,0.39,0.65,0.57,0.19,0.5,0,0.43,0.25
1177,0.47,0.55,0.57,0.17,0.5,0,0.52,0.66
1178,0.37,0.4,0.38,0.18,0.5,0,0.51,0.22
1179,0.55,0.57,0.51,0.07,0.5,0,0.55,0.22
1180,0.66,0.65,0.54,0.4,0.5,0,0.51,0.22
1181,0.5,0.43,0.5,0.17,0.5,0,0.46,0.47
1182,0.19,0.66,0.6,0.14,0.5,0,0.2,0.25
1183,0.48,0.17,0.37,0.33,0.5,0,0.44,0.36
1184,0.4,0.36,0.32,0.16,0.5,0,0.51,0.27
1185,0.29,0.26,0.43,0.17,0.5,0,0.55,0.3
1186,0.82,0.63,0.47,0.18,0.5,0,0.5,0.22
1187,0.51,0.45,0.62,0.25,0.5,0,0.59,0.22
1188,0.58,0.61,0.47,0.13,0.5,0,0.48,0.22
1189,0.6,0.4,0.52,0.46,0.5,0,0.53,0.22
1190,0.66,0.55,0.45,0.19,0.5,0,0.46,0.22
1191,0.43,0.53,0.52,0.13,0.5,0,0.55,0.22
1192,0.63,0.67,0.57,0.24,0.5,0,0.49,0.22
1193,0.38,0.61,0.61,0.12,0.5,0,0.53,0.47
1194,0.74,0.57,0.51,0.28,0.5,0,0.58,0.22
1195,0.42,0.24,0.34,0.16,0.5,0,0.5,0.22
1196,0.64,0.56,0.56,0.22,0.5,0,0.45,0.22
1197,0.43,0.35,0.52,0.52,0.5,0,0.54,0.22
1198,0.47,0.39,0.59,0.15,0.5,0,0.57,0.22
1199,0.63,0.53,0.54,0.4,0.5,0,0.5,0.22
1200,0.39,0.44,0.35,0.16,0.5,0,0.55,0.22
1201,0.5,0.52,0.59,0.3,0.5,0,0.51,0.35
1202,0.4,0.45,0.56,0.2,0.5,0,0.45,0.22
1203,0.61,0.72,0.39,0.33,0.5,0,0.58,0.22
1204,0.3,0.56,0.55,0.18,0.5,0,0.5,0.22
1205,0.45,0.41,0.5,0.46,0.5,0.5,0.5,0.27
1206,0.67,0.62,0.54,0.43,0.5,0,0.53,0.22
1207,0.6,0.5,0.57,0.25,0.5,0,0.41,0.26
1208,0.47,0.32,0.64,0.3,0.5,0,0.63,0.22
1209,0.28,0.37,0.61,0.09,0.5,0,0.52,0.55
1210,0.42,0.43,0.56,0.1,0.5,0,0.49,0.22
1211,0.49,0.47,0.53,0.16,0.5,0,0.48,0.27
1212,0.4,0.42,0.71,0.21,0.5,0,0.54,0.32
1213,0.21,0.41,0.55,0.11,0.5,0,0.5,0.27
1214,0.49,0.43,0.51,0.13,0.5,0,0.47,0.22
1215,0.54,0.38,0.52,0.18,0.5,0,0.48,0.22
1216,0.52,0.51,0.51,0.54,0.5,0,0.55,0.27
1217,0.63,0.56,0.45,0.58,0.5,0,0.51,0.22
1218,0.58,0.58,0.58,0.49,0.5,0,0.49,0.26
1219,0.72,0.62,0.34,0.29,0.5,0,0.56,0.28
1220,0.72,0.61,0.37,0.3,0.5,0,0.57,0.22
1221,0.46,0.43,0.38,0.33,0.5,0,0.48,0.28
1222,0.55,0.45,0.45,0.54,0.5,0,0.5,0.22
1223,0.47,0.46,0.59,0.49,0.5,0,0.56,0.22
1224,0.78,0.74,0.58,0.25,1,0,0.53,0.22
1225,0.7,0.65,0.54,0.28,0.5,0,0.6,0.4
1226,0.41,0.45,0.53,0.17,0.5,0,0.51,0.25
1227,0.36,0.37,0.33,0.14,0.5,0,0.57,0.31
1228,0.46,0.54,0.71,0.15,0.5,0,0.59,0.22
1229,0.45,0.27,0.57,0.36,0.5,0,0.52,0.18
1230,0.27,0.39,0.66,0.11,0.5,0,0.44,0.22
1231,0.34,0.42,0.3,0.23,0.5,0,0.53,0.22
1232,0.42,0.32,0.5,0.21,0.5,0,0.51,0.22
1233,0.36,0.24,0.49,0.16,0.5,0,0.51,0.22
1234,0.6,0.56,0.47,0.2,0.5,0,0.5,0.38
1235,0.5,0.51,0.52,0.09,0.5,0,0.48,0.25
1236,0.46,0.43,0.49,0.79,0.5,0,0.49,0.63
1237,0.56,0.52,0.55,0.19,0.5,0,0.54,0.22
1238,0.61,0.3,0.59,0.12,0.5,0,0.49,0.27
1239,0.78,0.7,0.32,0.23,0.5,0,0.53,0.22
1240,0.52,0.75,0.37,0.14,0.5,0,0.46,0.22
1241,0.59,0.58,0.46,0.19,0.5,0,0.56,0.27
1242,0.53,0.68,0.42,0.19,0.5,0,0.53,0.22
1243,0.73,0.55,0.41,0.16,0.5,0,0.46,0.22
1244,0.77,0.87,0.47,0.37,0.5,0,0.48,0.22
1245,0.43,0.51,0.48,0.14,0.5,0,0.5,0.22
1246,0.33,0.44,0.49,0.08,0.5,0,0.48,0.49
1247,0.47,0.47,0.58,0.16,0.5,0,0.49,0.28
1248,0.37,0.34,0.32,0.22,0.5,0,0.56,0.22
1249,0.37,0.43,0.62,0.27,0.5,0,0.48,0.22
1250,0.7,0.69,0.43,0.33,0.5,0,0.58,0.22
1251,0.51,0.35,0.46,0.15,0.5,0,0.51,0.42
1252,0.59,0.65,0.52,0.3,0.5,0,0.46,0.31
1253,0.54,0.56,0.57,0.18,0.5,0,0.45,0.25
1254,0.49,0.43,0.48,0.15,0.5,0,0.55,0.25
1255,0.49,0.47,0.52,0.16,0.5,0,0.53,0.28
1256,0.49,0.42,0.54,0.17,0.5,0,0.5,0.36
1257,0.2,0.34,0.33,0.1,0.5,0,0.48,0.31
1258,0.55,0.41,0.56,0.21,0.5,0,0.52,0.22
1259,0.28,0.51,0.55,0.11,0.5,0,0.46,0.22
1260,0.56,0.57,0.63,0.39,1,0,0.59,0.4
1261,0.35,0.4,0.53,0.18,0.5,0,0.42,0.38
1262,0.47,0.45,0.53,0.62,0.5,0,0.46,0.22
1263,0.39,0.39,0.55,0.52,0.5,0,0.37,0.16
1264,0.48,0.57,0.5,0.09,0.5,0,0.52,0.42
1265,0.44,0.41,0.58,0.2,0.5,0,0.57,0.25
1266,0.45,0.56,0.51,0.64,0.5,0,0.54,0.22
1267,0.44,0.53,0.52,0.37,0.5,0,0.5,0.22
1268,0.41,0.3,0.49,0.28,0.5,0,0.54,0.22
1269,0.51,0.43,0.63,0.18,0.5,0,0.52,0.22
1270,0.47,0.59,0.43,0.13,0.5,0,0.56,0.3
1271,0.4,0.45,0.42,0.17,0.5,0,0.54,0.26
1272,0.49,0.41,0.32,0.21,0.5,0,0.5,0.32
1273,0.35,0.53,0.35,0.33,0.5,0,0.5,0.32
1274,0.46,0.41,0.5,0.44,0.5,0,0.53,0.22
1275,0.7,0.73,0.37,0.37,0.5,0,0.48,0.31
1276,0.23,0.34,0.41,0.28,0.5,0,0.5,0.27
1277,0.34,0.31,0.6,0.37,0.5,0,0.5,0.3
1278,0.38,0.49,0.54,1,0.5,0,0.5,0.27
1279,0.27,0.56,0.56,0.18,0.5,0,0.52,0.22
1280,0.76,0.74,0.56,0.34,0.5,0,0.51,0.3
1281,0.42,0.32,0.48,0.16,0.5,0,0.55,0.22
1282,0.36,0.34,0.46,0.19,0.5,0,0.52,0.22
1283,0.44,0.41,0.44,0.13,0.5,0,0.49,0.42
1284,0.46,0.14,0.36,0.21,0.5,0,0.5,0.25
1285,0.39,0.37,0.56,0.15,0.5,0,0.5,0.27
1286,0.47,0.54,0.54,0.48,0.5,0,0.53,0.26
1287,0.72,0.58,0.42,0.28,0.5,0,0.48,0.22
1288,0.81,0.65,0.52,0.41,0.5,0,0.57,0.26
1289,0.62,0.6,0.47,0.16,0.5,0,0.53,0.22
1290,0.4,0.53,0.61,0.21,0.5,0,0.48,0.33
1291,0.46,0.42,0.6,0.21,0.5,0,0.4,0.22
1292,0.79,0.74,0.49,0.33,0.5,0,0.48,0.22
1293,0.74,0.56,0.35,0.36,0.5,0,0.51,0.25
1294,0.67,0.51,0.54,0.21,0.5,0,0.43,0.3
1295,0.5,0.46,0.64,0.36,0.5,0,0.49,0.22
1296,0.6,0.46,0.59,0.16,0.5,0,0.49,0.22
1297,0.58,0.53,0.57,0.46,0.5,0,0.51,0.27
1298,0.61,0.46,0.51,0.37,0.5,0,0.51,0.22
