,f1,f2,f3,f4,f5,f6,f7,f8
824,0.48,0.39,0.56,0.350356713,0.5,0,0.6,0.22
825,0.47,0.59,0.56,0.62274097,0.5,0,0.5,0.22
826,0.54,0.845133934,0.55,0.19,0.5,0.412154254,0.3,0.22
827,0.5,0.47,0.45,0.14,0.5,0,0.53,0.32
828,0.55,0.49,0.6,0.18,0.5,0,0.51,0.22
829,0.48,0.58,0.58,0.12,0.5,0,0.49,0.22
830,0.65,0.58,0.67808133,0.21,0.5,0,0.51,0.22
831,0.41,0.48,0.51,0.2,0.5,0,0.127775869,0.22
832,0.57,0.47,0.48,0.17,0.910578047,0,0.52,0.26
833,1,0.8,0.29,0.36,0.5,0,0.52,0.22
834,0.88,0.75,0.41,0.118695591,0.5,0,0.43,0.22
835,0.992428767,0.338036375,0.46,0.18,0.5,0,0.53,0.22
836,0.59,0.56,0.5,0.48,0.5,0,0.46,0.22
837,0.506373836,0.41,0.47,0.14,0.5,0,0.56,0.68
838,0.71,0.51,0.49,0.23,0.5,0,0.3,0.32
839,0.74,0.73,0.32,0.2,0.5,0,0.55,0.22
840,0.35,0.32,0.31,0.16,0.5,0,0.56,0.22
841,0.67,0.61,0.39,0.415596736,0.638087564,0,0.51,0.22
842,0.47,0.41,0.53,0.635021848,0.708113325,0,0.134485051,0.25
843,0.39,0.56,0.34,0.18,0.5,0,0.49,0.22
844,0.75,0.73,0.35,0.33,0.5,0,0.49,0.28
845,0.5,0.63,0.900430899,0.13,0.5,0,0.45,0.32
846,0.882718386,0.696463518,0.5,0.29,0.5,0.802934314,0.51,0.22
847,0.51,0.340266119,0.41,0.36,0.5,0,0.49,0.22
848,0.6,0.68,0.3,0.27,0.5,0,0.55,0.22
849,0.77,0.68,0.35,0.19,0.5,0,0.53,0.43
850,0.77,0.74,0.636283523,0.29,0.5,0,0.45,0.22
851,0.47,0.38,0.58,0.19,0.5,0,0.57,0.22
852,0.74,0.75,0.45,0.44,0.5,0.020397696,0.52,0.22
853,0.52,0.53,0.58,0.69,0.5,0,0.5,0.22
854,0.25,0.4,0.52,0.15,0.5,0,0.56,0.28
855,0.58,0.56,0.38,0.39,0.5,0,0.54,0.57
856,0.48,0.61,0.57,0.17,0.5,0,0.45,0.22
857,0.61,0.48,0.54,0.25,0.5,0,0.5,0.22
858,0.86,0.74,0.51,0.739493372,0.5,0,0.55,0.22
859,0.58,0.5,0.5,0.12,0.5,0,0.48,0.25
860,0.48,0.61,0.44,0.2,0.5,0,0.47,0.22
861,0.27471199,0.56,0.553268811,0.53,0.859904707,0,0.45,0.22
862,0.73,0.83,0.43,0.3,0.722644358,0,0.55,0.22
863,0.56,0.43,0.54,0.16,0.5,0.220037073,0.5,0.22
864,0.62,0.58,0.46,0.13,0.5,0,0.53,0.22
865,0.31,0.45,0.5,0.17,0.5,0,0.49,0.22
866,0.38,0.49,0.61,0.054174652,0.5,0,0.54,0.22
867,0.44,0.53,0.52,0.37,0.5,0,0.5,0.22
868,0.54,0.45,0.62,0.13,0.5,0.347190745,0.52,0.26
869,0.89,0.77,0.36,0.34,0.5,0,0.44,0.189089183
870,0.48,0.43,0.45,0.17,0.913059278,0,0.48,0.37
871,0.43,0.52,0.53,0.52,1,0,0.49,0.22
872,0.113738944,0.37,0.54,0.28,0.5,0,0.53,0.27
873,0.6,0.51,0.52,0.45,0.5,0,0.5,0.27
874,0.48,0.54,0.53,0.6,0.5,0,0.53,0.029816285
875,0.75,0.67,0.51,0.29,0.5,0,0.52,0.36
876,0.49,0.52,0.53,0.7,0.5,0,0.51,0.22
877,0.51,0.48,0.46,0.662768818,0.5,0,0.54,0.22
878,0.53,0.438397783,0.57,0.24,0.70883247,0,0.470070292,0.28
879,0.41,0.41,0.43,0.61,0.5,0,0.53,0.22
880,0.46,0.53,0.47,0.37,0.5,0,0.51,0.36
881,0.34,0.34,0.65,0.4,0.5,0,0.32,0.16
882,0.33,0.42,0.55,0.23,0.5,0,0.52,0.43
883,0.4,0.43,0.36,0.33,0.5,0,0.51,0.22
884,0.23,0.37,0.32,0.13,0.5,0.02536296,0.27068894,0.22
885,0.45,0.45,0.51,0.132115779,0.5,0,0.48,0.44
886,0.46,0.61,0.38,0.35,0.636914323,0,0.49,0.459885423
887,0.25,0.48,0.45,0.32,0.796232045,0.512307551,0.4,0.22
888,0.45,0.36,0.5,0.19,0.5,0,0.53,0.7
889,0.38,0.67,0.33,0.17,0.5,0,0.421093499,0.22
890,0.41,0.47,0.5,0.14,0.5,0,0.53,0.37
891,0.48,0.45,0.59,0.928507129,0.5,0.772249925,0.58,0.34
892,0.53305853,0.78449373,0.54,0.21,0.5,0,0.53,0.27
893,0.5,0.34,0.55,0.21,0.5,0,0.49,0.22
894,0.61,0.6,0.55,0.21,0.5,0,0.5,0.25
895,0.43,0.44,0.48,0.22,0.5,0,0.51,0.002694572
896,0.73,0.643556443,0.42,0.3,0.5,0,0.49,0.22
897,0.385668212,0.53,0.52,0.15,0.5,0.427633101,0.170917013,0.22
898,0.57,0.47,0.6,0.18,0.5,0,0.51,0.22
899,0.33,0.55,0.51,0.43,0.5,0,0.51,0.22
900,0.78,0.74,0.42,0.26,0.5,0,0.43,0.22
901,0.86,0.68,0.39,0.24,0.5,0,0.54,0.22
902,0.79,0.57,0.41,0.28,0.5,0.654212726,0.59,0.22
903,0.41,0.54,0.365070983,0.302231178,0.5,0,0.51,0.184380207
904,0.200644113,0.31,0.58,0.39,0.5,0,0.47,0.37
905,0.48,0.39,0.51,0.21,0.5,0,0.52,0.28
906,0.66,0.62,0.49,0.1,0.5,0,0.49,0.22
907,0.240921955,0.43,0.229968844,0.32,0.5,0,0.52,0.43
908,0.41,0.46,0.59,0.19,0.5,0,0.58,0.27
909,0.48,0.54,0.55,0.12,0.5,0.440462424,0.51,0.22
910,0.45,0.55,0.54,0.66,0.5,0,0.47,0.22
911,0.49,0.42,0.56,0.55,0.5,0,0.116571539,0.397817715
912,0.5,0.54,0.53,0.54,0.5,0,0.51,0.27
913,0.48,0.45,0.55,0.5,0.5,0,0.420056715,0.427956928
914,0.54,0.52,0.63,0.37,0.5,0.700950605,0.46,0.843707644
915,0.46,0.38,0.47,0.22,0.5,0,0.52,0.27
916,0.38,0.554572994,0.37,0.26,0.5,0,0.43,0.22
917,0.69,0.7,0.52,0.36,0.5,0.676791148,0.46,0.22
918,0.44,0.52,0.41,0.23,0.5,0,0.51,0.185271304
919,0.59,0.67,0.56,0.41,0.5,0,0.47,0.22
920,0.58,0.62,0.54,0.17,0.5,0,0.48,0.22
921,0.46,0.71,0.48,0.53,0.5,0,0.53,0.22
922,0.62,0.750655293,0.52,0.42,0.5,0,0.54,0.269875422
923,0.59,0.48,0.5,0.14,0.5,0,0.45,0.25
924,0.4,0.42,0.71,0.21,0.5,0,0.54,0.32
925,0.35,0.45,0.43,0.11,0.5,0,0.56,0.22
926,0.42,0.42,0.829763404,0.2,0.5,0,0.49,0.22
927,0.39,0.42,0.38,0.4,0.5,0,0.49,0.47
928,0.26,0.44,0.3,0.11,0.5,0,0.269146145,0.47
929,0.561790396,0.45,0.5,0.23,0.5,0,0.49,0.22
930,0.31,0.31,0.56,0.33,0.5,0,0.52,0.33
931,0.390894442,0.34,0.69,0.18,0.5,0,0.60265455,0.695264286
932,0.31,0.55,0.52,0.17,0.5,0,0.52,0.22
933,0.32,0.57,0.212104024,0.15,0.5,0,0.061097869,0.22
934,0.61,0.72,0.31,0.33,0.5,0,0.56,0.22
935,0.463393961,0.42,0.6,0.21,0.5,0,0.57,0.22
936,0.49,0.46,0.45,0.45,0.5,0,0.52,0.22
937,0.49,0.6,0.43,0.56,0.5,0,0.36,0.22
938,0.53,0.38,0.66,0.25,0.5,0,0.43,0.22
939,0.41,0.51,0.58,0.15,0.805171642,0,0.45,0.27
940,0.2,0.26,0.52,0.14,0.5,0,0.53,0.44
941,0.51,0.53,0.55,0.085697895,0.5,0,0.51,0.22
942,0.39,0.28,0.46,0.12,0.5,0,0.41,0.22
943,0.696924383,0.2,0.53,0.2,0.5,0,0.306512935,0.22
944,0.55,0.54,0.56,0.22,0.5,0,0.5,0.075764234
945,0.51,0.55,0.35,0.16,0.5,0,0.463204895,0.47
946,0.45,0.56,0.53,0.466243249,0.5,0,0.57,0.748364133
947,0.32,0.47,0.55,0.12,0.5,0,0.52,0.22
948,0.55,0.46,0.46,0.31,0.5,0,0.58,0.48
949,0.56,0.62,0.53,0.24,0.5,0,0.3694119,0.22
950,0.58,0.6,0.51,0.24,0.5,0,0.53,0.22
951,0.35,0.36,0.57,0.17,0.5,0,0.52,0.22
952,0.45,0.4,0.56,0.14,0.5,0,0.54,0.22
953,0.5,0.5,0.48,0.17,0.5,0,0.412594366,0.26
954,0.6,0.6,0.49,0.3,0.5,0,0.53,0.22
955,0.49,0.46,0.34,0.21,0.5,0,0.55,0.22
956,0.45,0.42,0.620029521,0.524729184,0.5,0,0.5,0.571581445
957,0.210538341,0.33,0.5,0.12,0.528125948,0,0.51,0.54
958,0.723307181,0.51,0.47,0.35,0.5,0,0.49,0.28
959,0.64,0.53,0.45,0.13,0.5,0,0.207232705,0.22
960,0.52,0.51,0.51,0.12,0.5,0.583903237,0.51,0.4
961,0.44,0.51,0.48,0.38,0.5,0,0.52,0.22
962,0.58,0.41,0.51,0.26,0.5,0,0.51,0.37
963,0.37,0.34,0.58,0.24,0.969360441,0,0.44,0.18
964,0.61,0.57,0.74229694,0.21,0.5,0,0.5,0.42
965,0.53,0.68,0.34,0.42,0.5,0,0.54,0.27
966,0.85,0.85,0.3,0.31,0.5,0,0.55,0.42
967,0.55,0.53,0.56,0.29,0.5,0,0.48,0.22
968,0.38,0.46,0.52,0.75,0.5,0,0.5,0.26
969,0.43,0.44,0.3,0.18,0.535436513,0.242571914,0.51,0.22
970,0.43,0.45,0.37,0.12,0.5,0,0.48,0.22
971,0.45,0.57,0.3,0.17,0.5,0.62455789,0.51,0.22
972,0.42,0.44,0.33,0.17,0.5,0.375802666,0.54,0.27
973,0.45,0.54,0.43828731,0.62,0.5,0,0.53,0.795551019
974,0.51,0.34,0.43,0.18,0.5,0,0.48,0.25
975,0.45,0.38,0.59,0.18,0.5,0,0.631763308,0.45
976,0.89,0.405606864,0.36,0.71,0.5,0,0.55,0.63
977,0.58,0.55,0.52,0.22,0.5,0,0.44,0.22
978,0.5,0.526687463,0.49,0.3,0.5,0,0.47,0.4
979,0.47,0.43,0.35,0.32,0.5,0,0.54,0.22
980,0.7,0.73,0.38,0.450075294,0.5,0,0.54,0.585181803
981,0.336976265,0.63,0.38,0.23,0.503652548,0,0.53,0.22
982,0.36,0.44,0.57,0.18,0.5,0,0.42,0.22
983,0.48,0.57,0.52,0.61,0.5,0,0.51,0.22
984,0.68,0.5,0.55,0.68299611,0.575441403,0,0.46,0.31
985,0.52,0.49,0.57,0.57,0.5,0,0.51,0.22
986,0.18,0.48,0.46,0.12,0.5,0.27567787,0,0.25
987,0.53,0.51,0.948149393,0.11,0.5,0,0.49,0.41
988,0.58,0.631479191,0.5,0.41,0.5,0,0.57,0.22
989,0.57,0.44,0.42,0.2,0.5,0,0.54,0.22
990,0.55,0.65,0.5,0.28,0.5,0,0.55,0.22
991,0.29,0.46,0.54,0.27,0.792350952,0,0.49,0.22
992,0.66,0.52,0.52,0.44,0.5,0,0.56,0.27
993,0.37,0.31,0.53,0.16,0.816840479,0,0.53,0.44
994,0.45,0.768271678,0.47,0.65,0.5,0,0.54,0.43
995,0.66,0.54,0.49,0.16,0.717020881,0,0.54,0.36
996,0.480641729,0.5,0.53,0.22,0.5,0.83,0.5,0.22
997,0.59,0.57,0.43,0.26,0.5,0,0.51,0.22
998,0.39,0.3,0.56,0.12,0.5,0,0.001912653,0.38
999,0.41,0.54,0.58,0.2,0.5,0,0.038126888,0.22
1000,0.833172178,0.43,0.63,0.4,0.5,0,0.59,0.11
1001,0.299408777,0.44,0.67,0.35,0.5,0,0.48,0.26
1002,0.55351254,0.285983442,0.910779948,0.47,0.5,0,0.059292406,0.22
1003,0.51,0.48,0.51,0.43,0.5,0,0.49,0.271095103
1004,0.46,0.46,0.56,0.12,0.5,0,0.55,0.22
1005,0.36,0.39,0.55,0.26,0.5,0,0.279445266,0.22
1006,0.47,0.59,0.37,0.31,0.5,0,0.51,0.211784394
1007,0.33,0.46,0.53,0.29,0.5,0,0.5,0.55
1008,0.11,0.41,0.384902582,0.13,0.5,0,0.45,0.29
1009,0.47,0.5,0.55,0.19,0.618816353,0,0.62,0.22
1010,0.49,0.714302025,0.51,0.689081582,0.5,0,0.52,0.27
1011,0.43,0.28,0.53,0.34,0.570640148,0,0.55,0.761259645
1012,0.3,0.55,0.58,0.16,0.5,0,0.444098765,0.28
1013,0.83,0.57,0.42,0.57,0.5,0,0.5,0.32
1014,0.52,0.64,0.34,0.16,0.5,0,0.57,0.22
1015,0.58,0.51,0.56,0.16,0.5,0,0.34,0.22
1016,0.69,0.39,0.52,0.076349791,0.5,0,0.38,0.35
1017,0.47,0.43,0.59,0.27,0.5,0,0.55,0.22
1018,0.45,0.46,0.61,0.2,0.5,0,0.62,0.22
1019,0.61,0.526304234,0.44,0.47,0.5,0,0.5,0.37
1020,0.8,0.82,0.57,0.26,0.5,0.104490864,0.57,0.27
1021,0.75,0.747980382,0.38953375,0.35,0.5,0,0.45,0.27
1022,0.990590136,0.956709807,0.5,0.2,0.5,0,0.51,0.28
1023,0.74,0.74,0.51,0.446865711,0.5,0.596959003,0.5,0.22
1024,0.4,0.37,0.54,0.13,0.5,0,0.48,0.22
1025,0.45,0.4,0.277519871,0.22,0.5,0,0.51,0.417488828
1026,0.74,0.71,0.52,0.558822858,0.5,0.756760093,0.27,0.22
1027,0.4,0.39,0.33,0.072897161,0.5,0,0.51,0.31
1028,0.97,0.71,0.29,0.42,0.5,0,0.35,0.22
1029,0.759960355,0.43,0.34,0.21,0.5,0,0.55,0.4
1030,0.56,0.5,0.56,0.26,0.5,0.181859602,0.53,0.27
1031,0.41,0.53,0.41,0.19543972,0.5,0,0.54,0.25
1032,0.66,0.55,0.34,0.2,0.5,0,0.62,0.22
1033,0.75,0.69,0.48,0.13,0.5,0,0.57,0.4
1034,0.42,0.53,0.57,0.17,0.5,0,0.49,0.22
1035,0.287574948,0.387020731,0.56,0.19,0.5,0,0.239518859,0.22
1036,0.77,0.57,0.45,0.023698035,0.916542013,0,0.53,0.22
1037,0.56,0.59,0.54,0.18,0.5,0,0.48,0.149927694
1038,0.68,0.39,0.5,0.15,0.5,0.306924224,0.48,0.37
1039,0.222119744,0.48,0.49,0.17,0.5,0,0.691645575,0.22
1040,0.51,0.39,0.56,0.198013854,0.5,0,0.51,0.33
1041,0.51,0.51,0.56,0.28,0.5,0,0.54,0.27
1042,0.171891342,0.56,0.549343617,0.32,0.5,0,0.5,0.22
1043,0.29,0.4,0.41,0.48,0.5,0,0.53,0.643072639
1044,0.61,0.55,0.51,0.26,0.5,0,0.52,0.22
1045,0.5,0.62,0.52,0.011321643,0.5,0,0.56,0.22
1046,0.64,0.493289761,0.59,0.14,0.5,0,0.53,0.22
1047,0.38,0.31,0.59,0.19,0.5,0,0.46,0.22
1048,0.51,0.55,0.56,0.18,0.5,0,0.5,0.38
1049,0.64,0.5,0.53,0.1,0.816561828,0,0.51,0.22
1050,0.49,0.67,0.5,0.28,0.5,0,0.43,0.22
1051,0.32,0.634454106,0.563254826,0.28,0.5,0,0.5,0.5
1052,0.42,0.21,0.59,0.3,0.5,0,0.47,0.27
1053,0.37,0.58,0.5,0.22,0.5,0,0.47,0.22
1054,0.43,0.509022385,0.302500736,0.37,0.5,0,0.38,0.16
1055,0.57,0.37,0.43,0.27,0.5,0,0.53,0.415339302
1056,0.48,0.414323092,0.762937764,0.19,0.5,0,0.580059163,0.22
1057,0.52,0.218493091,0.56,0.25,0.5,0,0.52,0.860302164
1058,0.31,0.6,0.65,0.18,0.5,0,0.46,0.22
1059,0.57,0.42,0.63,0.22,0.5,0,0.68,0.32
1060,0.46,0.35,0.668085315,0.18,0.5,0,0.3,0.25
1061,0.57,0.43,0.8912449,0.3,0.984757102,0,0.37,0.11
1062,0.61,0.48,0.56,0.824292354,0.5,0,0.53,0.31
1063,0.4,0.45,0.61,0.29,0.923915224,0,0.44,0.22
1064,0.73,0.6,0.47,0.2,0.5,0,0.72,0.984489097
1065,0.46,0.748177865,0.45,0.22,0.5,0,0.41,0.37
1066,0.32,0.44,0.54,0.895175342,0.5,0,0.4,0.19
1067,0.5,0.900793417,0.62,0.98298129,0.5,0,0.35,0.11
1068,0.53,0.875619839,0.693324191,0.36,0.5,0,0.5,0.22
1069,0.37,0.37,0.51,0.38,0.5,0,0.44,0.22
1070,0.56,0.42,0.52,0.14,0.5,0,0.51,0.22
1071,0.46,0.49,0.55,0.18,0.5,0.093145401,0.56,0.22
1072,0.53,0.51,0.55,0.57,0.962924759,0,0.46,0.22
1073,0.38,0.4,0.53,0.12,0.5,0,0.55,0.22
1074,0.54,0.51,0.56,0.15,0.5,0,0.54,0.824239604
1075,0.37,0.42,0.46,0.15,0.5,0,0.51,0.31
1076,0.7,0.78,0.53,0.24,0.5,0,0.48,0.22
1077,0.45,0.44700344,0.51,0.17,0.5,0,0.49,0.22
1078,0.42,0.42,0.55,0.31,0.5,0,0.43,0.22
1079,0.8,0.69,0.53,0.33,0.5,0,0.51,0.22
1080,0.57,0.51,0.34,0.13,0.5,0,0.53,0.27
1081,0.33,0.46,0.6,0.18,0.5,0,0.101612092,0.26
1082,0.36,0.32,0.55,0.27,0.870283553,0.327400593,0.47,0.43
1083,0.46,0.41,0.45,0.23,0.5,0,0.48,0.22
1084,0.4,0.39,0.6,0.23,0.5,0,0.52,0.31
1085,0.77,0.23794853,0.49,0.46,0.548587396,0,0.38,0.22
1086,0.53,0.25,0.59,0.27,0.62048562,0,0.45,0.26
1087,0.25,0.33,0.48,0.18,0.5,0.759862943,0.42,0.33
1088,0.56,0.52,0.46,0.17,0.5,0,0.49,0.73
1089,0.51,0.48,0.51,0.19,0.5,0,0.51,0.27
1090,0.6,0.46,0.51,0.1,0.5,0,0.48,0.31
1091,0.6,0.46,0.51,0.1,0.5,0,0.48,0.31
1092,0.44,0.39,0.63,0.11,0.5,0,0.49,0.26
1093,0.25,0.42,0.21,0.14,0.5,0.117150877,0.41,0.22
1094,0.83,0.81,0.45,0.38,0.5,0,0.4,0.26
1095,0.38,0.51,0.56,0.21,0.5,0,0.48,0.31
1096,0.44,0.4,0.53,0.19,0.5,0,0.418033658,0.27
1097,0.48,0.54,0.56,0.29,0.5,0,0.51,0.43
1098,0.33,0.37,0.49,0.22,0.5,0,0.55,0.22
1099,0.78,0.73,0.27,0.28,0.5,0.216345286,0.56,0.22
1100,0.63,0.64,0.779098539,0.2,0.5,0,0.52,0.71280034
1101,0.39,0.47,0.49,0.2,0.601753431,0,0.53,0.26
1102,0.61,0.52,0.690078812,0.44,0.51774479,0,0.383064778,0.22
1103,0.54,0.48,0.55,0.023236139,0.5,0,0.085503985,0.4
1104,0.58,0.51,0.63,0.2,0.504388469,0,0.5,0.42
1105,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22
1106,0.32,0.577604786,0.493925466,0.18,0.5,0,0.48,0.34
1107,0.44,0.55,0.51,0.16,0.5,0,0.6,0.22
1108,0.403638001,0.83,0.43,0.24,0.5,0.091188219,0.54,0.03939495
1109,0.58,0.55,0.51,0.13,0.5,0,0.52,0.22
1110,0.69030076,0.49,0.59,0.21,0.5,0,0.47,0.22
1111,0.42,0.779242817,0.54,0.17,0.821111481,0,0.51,0.22
1112,0.39,0.45,0.75,0.17,0.5,0,0.51,0.22
1113,0.53,0.45,0.52,0.29,0.5,0,0.55,0.38
1114,0.62,0.6,0.54,0.22,0.5,0,0.54,0.27
1115,0.48,0.44,0.51,0.856018976,0.5,0,0.49,0.22
1116,0.79,0.62,0.35,0.35,0.5,0,0.6,0.28
1117,0.19,0.41,0.55,0.13,0.5,0,0.334787726,0.25
1118,0.27,0.43,0.5,0.13,0.5,0,0.54,0.31
1119,0.42,0.46,0.44,0.17,0.5,0,0.51,0.42
1120,0.42,0.51,0.33,0.16,0.5,0.419093712,0.54,0.22
1121,0.36,0.51,0.678028243,0.17,0.705476656,0,0.52,0.22
1122,0.5,0.55,0.719798049,0.16,0.5,0,0.51,0.31
1123,0.25,0.4,0.54,0.776339769,0.5,0,0.43,0.22
1124,0.5,0.4,0.57,0.17,0.5,0,0.59,0.22
1125,0.78,0.71,0.35,0.25,0.5,0,0.49,0.22
1126,0.51,0.39,0.56,0.55,0.5,0,0.46,0.64
1127,0.49,0.49,0.4,0.299081632,0.5,0.80473119,0.48,0.26
1128,0.271829958,0.47,0.229998455,0.31,0.880769708,0,0.56,0.26
1129,0.45,0.39,0.46,0.29,0.5,0,0.42,0.22
1130,0.32,0.3,0.57,0.828309728,0.5,0,0.5,0.25
1131,0.45,0.5,0.496744898,0.16,0.5,0,0.605937127,0.28
1132,0.22,0.53,0.36,0.22,0.5,0,0.54,0.357606388
1133,0.57,0.52,0.46,0.2,0.5,0.038243979,0.52,0.41
1134,0.6277872,0.71,0.47,0.21,0.5,0,0.52,0.22
1135,0.58,0.63,0.52,0.7,0.5,0.171354267,0.46,0.22
1136,0.28,0.48,0.36,0.16,0.5,0.184060129,0.53,0.22
1137,0.52,0.65,0.36,0.839096751,0.5,0,0.44,0.22
1138,0.64,0.44,0.223201275,0.291841376,0.5,0,0.56,0.22
1139,0.42,0.71,0.45,0.15,0.5,0,0.48,0.22
1140,0.38,0.56,0.368548313,0.16,0.632357707,0,0.53,0.22
1141,0.92,0.66,0.52,0.727823741,0.5,0,0.53,0.22
1142,0.8,0.73,0.47,0.19,0.5,0,0.49,0.22
1143,0.52,0.46,0.34,0.2,0.5,0,0.51,0.25
1144,0.36,0.48,0.61,0.26,0.5,0,0.5,0.16
1145,0.3,0.37,0.4,0.45,0.952158439,0,0.48,0.41
1146,0.621393423,0.4,0.6,0.16,0.5,0,0.113163208,0.39
1147,0.72,0.61,0.45,0.3,0.5,0,0.54,0.25
1148,0.43,0.966785079,0.51,0.49,0.5,0,0.48,0.91932046
1149,0.36,0.46,0.62,0.46,0.5,0,0.51,0.33
1150,0.27,0.6,0.48,0.23,0.5,0,0.55,0.22
1151,0.51,0.34,0.5,0.19,0.5,0,0.5,0.22
1152,0.38,0.37,0.56,0.21,0.5,0,0.49,0.22
1153,0.311974093,0.52,0.48,0.148832475,0.5,0,0.46,0.941217512
1154,0.36,0.49,0.3,0.22,0.5,0,0.52,0.31
1155,0.81,0.9,0.39,0.41,0.613077542,0,0.602095346,0.22
1156,0.44,0.34,0.55,0.18,0.5,0,0.52,0.22
1157,0.43,0.54,0.58,0.16,0.5,0,0.5,0.36
1158,0.51,0.63,0.3,0.35,0.5,0.226446261,0.53,0.27
1159,0.57,0.61,0.55,0.67,0.666550728,0,0.48,0.22
1160,0.32,0.36,0.34,0.19,0.5,0,0.55,0.26
1161,0.52,0.48,0.58,0.55,0.5,0,0.48,0.22
1162,0.48,0.48,0.5,0.47,0.5,0,0.55,0.22
1163,0.78,0.48,0.4596264,0.3,0.5,0,0.53,0.502269544
1164,0.74803627,0.34,0.62,0.19,0.5,0,0.57,0.22
1165,0.33,0.38,0.53,0.26,0.5,0,0.52,0.27
1166,0.4,0.52,0.53,0.52,0.5,0.109399728,0.51,0.22
1167,0.72,0.56,0.4,0.26,0.5,0,0.51,0.26
1168,0.5,0.56,0.49,0.61,0.5,0,0.5,0.22
1169,0.7,0.84,0.49,0.28,1,0,0.58,0.22
1170,0.39,0.81,0.35,0.28,0.5,0,0.51,0.45
1171,0.45,0.53,0.51,0.42,0.5,0,0.52,0.22
1172,0.39,0.44,0.54,0.24,0.5,0,0.51,0.49
1173,0.203702858,0.55,0.54,0.18,0.5,0,0.43,0.22
1174,0.45,0.5,0.57,0.261076085,0.872157317,0,0.576137136,0.11
1175,0.801338345,0.65,0.57,0.985374739,0.5,0,0.422036568,0.25
1176,0.39,0.65,0.57,0.19,0.5,0,0.43,0.25
1177,0.47,0.55,0.57,0.17,0.5,0.021505937,0.52,0.66
1178,0.37,0.468002013,0.38,0.18,0.5,0,0.51,0.22
1179,0.55,0.57,0.240261726,0.07,0.5,0,0.55,0.22
1180,0.66,0.65,0.54,0.4,0.5,0,0.51,0.22
1181,0.5,0.43,0.5,0.17,0.5,0,0.46,0.47
1182,0.19,0.66,0.6,0.14,0.5,0,0.2,0.593588995
1183,0.48,0.17,0.37,0.33,0.5,0,0.44,0.36
1184,0.594828141,0.748822629,0.32,0.16,0.5,0,0.51,0.27
1185,0.29,0.25836424,0.43,0.17,0.5,0,0.55,0.3
1186,0.82,0.63,0.47,0.18,0.5,0,0.5,0.22
1187,0.51,0.45,0.62,0.25,0.5,0,0.59,0.22
1188,0.544837883,0.61,0.47,0.13,0.5,0,0.48,0.22
1189,0.6,0.4,0.959205973,0.46,0.5,0,0.53,0.22
1190,0.66,0.55,0.45,0.325714098,0.5,0.102564927,0.46,0.22
1191,0.889853568,0.251209568,0.52,0.13,0.5,0.283542223,0.55,0.22
1192,0.63,0.67,0.57,0.24,0.5,0,0.49,0.22
1193,0.38,0.61,0.894123347,0.12,0.5,0,0.53,0.47
1194,0.74,0.57,0.51,0.28,0.5,0.437906477,0.58,0.22
1195,0.42,0.24,0.34,0.27901735,0.5,0,0.5,0.22
1196,0.64,0.56,0.56,0.22,0.5,0,0.45,0.22
1197,0.43,0.35,0.52,0.52,0.5,0,0.54,0.22
1198,0.47,0.39,0.59,0.15,0.5,0,0.57,0.22
1199,0.63,0.53,0.54,0.4,0.5,0,0.5,0.22
1200,0.39,0.44,0.35,0.16,0.5,0,0.55,0.22
1201,0.508701736,0.52,0.59,0.160141216,0.63029916,0,0.51,0.520362908
1202,0.4,0.45,0.56,0.2,0.511554436,0,0.45,0.213336651
1203,0.61,0.72,0.39,0.33,0.5,0,0.58,0.22
1204,0.531326301,0.56,0.55,0.003188177,0.5,0,0.5,0.22
1205,0.45,0.41,0.5,0.46,0.598733339,0.5,0.719956139,0.27
1206,0.67,0.62,0.54,0.43,0.5,0,0.473575343,0.22
1207,0.6,0.5,0.57,0.25,0.5,0,0.41,0.26
1208,0.47,0.32,0.64,0.3,0.5,0,0.365060001,0.22
1209,0.774091582,0.37,0.61,0.09,0.5,0.318865617,0.52,0.213036615
1210,0.42,0.43,0.56,0.1,0.5,0,0.49,0.658257749
1211,0.49,0.47,0.53,0.16,0.5,0,0.48,0.27
1212,0.507785555,0.42,0.71,0.21,0.5,0,0.54,0.32
1213,0.21,0.41,0.55,0.11,0.5,0,0.5,0.27
1214,0.339553428,0.43,0.51,0.13,0.5,0,0.47,0.22
1215,0.54,0.38,0.52,0.18,0.5,0,0.48,0.22
1216,0.52,0.941032598,0.51,0.54,0.67255966,0,0.514527886,0.27
1217,0.63,0.56,0.45,0.58,0.5,0,0.51,0.22
1218,0.58,0.58,0.58,0.49,0.5,0,0.49,0.26
1219,0.72,0.62,0.34,0.29,0.882711732,0,0.56,0.28
1220,0.72,0.61,0.37,0.3,0.5,0,0.57,0.22
1221,0.999430378,0.43,0.38,0.33,0.5,0,0.63370624,0.28
1222,0.489330968,0.45,0.45,0.54,0.5,0,0.5,0.22
1223,0.47,0.46,0.59,0.49,0.5,0.201966535,0.56,0.22
1224,0.78,0.74,0.58,0.25,1,0,0.53,0.22
1225,0.7,0.65,0.54,0.28,0.5,0,0.6,0.4
1226,0.41,0.45,0.53,0.17,0.5,0,0.51,0.25
1227,0.36,0.37,0.33,0.14,0.5,0,0.57,0.31
1228,0.46,0.677652755,0.71,0.15,0.5,0,0.009434134,0.22
1229,0.45,0.600356676,0.57,0.36,0.593052119,0,0.52,0.230290252
