,f1,f2,f3,f4,f5,f6,f7,f8
784,0.33,0.46,0.6,0.18,0.783437294,0,0.021494878,0.26
785,0.36,0.34873006,0.633901126,0.27,0.974853477,0,0.47,0.43
786,0.46,0.327544682,0.45,0.23,0.669434605,0,0.48,0.22
787,0.4,0.472191759,0.6,0.23,0.5,0,0.52,0.31
788,0.77,0.330042658,0.666036961,0.46,0.5,0,0.38,0.22
789,0.53,0.158644978,0.59,0.27,0.5,0,0.45,0.26
790,0.25,0.33,0.591372093,0.18,0.5,0,0.42,0.33
791,0.56,0.52,0.46,0.17,0.869530003,0,0.49,0.73
792,0.596714132,0.48,0.51,0.560692469,0.5,0.562931979,0.51,0.27
793,0.929739015,0.46,0.51,0.1,0.5,0,0.48,0.31
794,0.6,0.587528077,0.51,0.902246117,0.836093083,0,0.48,0.31
795,0.44,0.39,0.63,0.11,0.940670199,0,0.49,0.26
796,0.25,0.370017283,0.656689258,0.14,0.5,0,0.41,0.22
797,0.638340496,0.81,0.45,0.38,0.52081326,0,0.4,0.26
798,0.38,0.159114426,0.56,0.21,0.5,0,0.136958904,0.31
799,0.531993771,0.4,0.529660154,0.19,0.627663729,0,0.48,0.27
800,0.48,0.54,0.56,0.29,0.5,0,0.51,0.43
801,0.33,0.293214014,0.49,0.22,0.5,0,0.55,0.22
802,0.78,0.73,0.27,0.782888932,0.71993395,0.620115572,0.607032455,0.22
803,0.874734005,0.64,0.366902483,0.2,0.5,0,0.52,0.25
804,0.39,0.47,0.49,0.364620986,0.574729008,0.658639672,0.53,0.26
805,0.61,0.52,0.5,0.44,0.687093771,0,0.53,0.22
806,0.303873415,0.48,0.671087199,0.33,0.5,0,0.55,0.4
807,0.58,0.831708645,0.63,0.547982097,0.5,0,0.5,0.356351525
808,0.38,0.42,0.5,0.19,0.5,0,0.405075995,0.22
809,0.32,0.32,0.52,0.849276226,0.5,0,0.48,0.34
810,0.902084173,0.55,0.51,0.16,0.5,0,0.6,0.22
811,0.8,0.734106684,0.43,0.24,0.921423514,0,0.54,0.22
812,0.58,0.55,0.743532647,0.13,0.5,0,0.52,0.22
813,0.52,0.650182989,0.59,0.21,0.5,0,0.47,0.22
814,0.42,0.37,0.54,0.17,0.698523794,0.693833764,0.51,0.22
815,0.39,0.45,0.75,0.17,0.5,0,0.51,0.22
816,0.903975688,0.45,0.52,0.897111956,0.5,0,0.111479705,0.38
817,0.62,0.6,0.54,0.22,0.563421005,0,0.11270081,0.27
818,0.48,0.565273306,0.51,0.052775787,0.5,0,0.49,0.22
819,0.833081388,0.62,0.465859366,0.35,0.567732828,0,0.594744233,0.28
820,0.19,0.41,0.55,0.13,0.5,0.254550976,0.412737864,0.190036415
821,0.27,0.43,0.980104699,0.13,0.5,0.037787823,0.54,0.31
822,0.42,0.46,0.44,0.17,0.5,0,0.676559876,0.42
823,0.42,0.51,0.33,0.16,0.5,0.480934675,0.54,0.22
824,0.36,0.519650963,0.51,0.17,0.5,0,0.52,0.22
825,0.5,0.55,0.52,0.16,0.5,0.438827674,0.51,0.31
826,0.62103199,0.4,0.54,0.964670499,0.681132796,0,0.43,0.22
827,0.5,0.4,0.908227911,0.652218064,0.5,0,0.59,0.060223055
828,0.78,0.71,0.35,0.25,0.5,0,0.625684793,0.564174502
829,0.375864751,0.39,0.56,0.55,0.5,0,0.46,0.64
830,0.49,0.49,0.4,0.2,0.5,0,0.48,0.26
831,0.5,0.469425779,0.56,0.31,0.5,0,0.56,0.26
832,0.45,0.39,0.692532709,0.312031753,0.5,0.222489104,0.42,0.22
833,0.32,0.310453589,0.57,0.568694113,0.5,0,0.5,0.25
834,0.467417211,0.5,0.43,0.16,0.5,0,0.52,0.28
835,0.22,0.53,0.36,0.22,0.694441217,0.574986954,0.54,0.31
836,0.967691565,0.52,0.46,0.2,0.5,0.83,0.52,0.965283231
837,0.56,0.71,0.47,0.065248564,0.5,0,0.52,0.22
838,0.58,0.63,0.891337793,0.7,0.5,0,0.46,0.22
839,0.998640088,0.48,0.36,0.787137411,0.9554065,0,0.53,0.23026956
840,0.52,0.65,0.36,0.26,0.5,0,0.44,0.22
841,0.64,0.44,0.56,0.15,0.5,0,0.56,0.22
842,0.42,0.684058289,0.45,0.15,0.5,0,0.190556299,0.22
843,0.38,0.56,0.38,0.16,0.63218445,0,0.53,0.22
844,0.92,0.66,0.52,0.23,0.5,0,0.53,0.22
845,0.8,0.73,0.47,0.19,0.5,0,0.49,0.22
846,0.807637106,0.911962006,0.34,0.61818453,0.5,0,0.51,0.25
847,0.36,0.48,0.61,0.26,0.793375074,0,0.5,0.16
848,0.3,0.37,0.4,0.45,0.5,0,0.48,0.722763129
849,0.406756664,0.4,0.6,0.16,0.5,0,0.53,0.624453421
850,0.72,0.886249558,0.45,0.18157901,0.5,0.057989314,0.54,0.477606155
851,0.43,0.57,0.51,0.49,0.747258302,0.340905897,0.48,0.22
852,0.36,0.46,0.62,0.46,0.5,0,0.308757657,0.33
853,0.27,0.6,0.48,0.200125022,0.5,0,0.55,0.22
854,0.51,0.34,0.360439394,0.19,0.5,0,0.5,0.22
855,0.38,0.37,0.56,0.526228584,0.623434456,0,0.387671536,0.22
856,0.56,0.52,0.668664997,0.17,0.5,0,0.46,0.22
857,0.36,0.49,0.3,0.22,0.5,0,0.643452875,0.31
858,0.81,0.9,0.566134036,0.41,0.5,0,0.53,0.22
859,0.44,0.34,0.603139614,0.18,0.5,0,0.259333101,0.22
860,0.43,0.54,0.392578805,0.520514483,0.5,0,0.5,0.36
861,0.51,0.63,0.980044988,0.35,0.892354728,0,0.53,0.691780334
862,0.57,0.61,0.55,0.67,0.5,0,0.431627105,0.22
863,0.621312411,0.977791271,0.976673118,0.19,0.5,0,0.55,0.26
864,0.52,0.48,0.26728172,0.55,0.5,0,0.48,0.22
865,0.48,0.48,0.5,0.358277959,0.5,0,0.55,0.22
866,0.78,0.48,0.47,0.3,0.5,0.303491939,0.53,0.47
867,0.330814498,0.34,0.62,0.19,0.604430517,0.689531973,0.57,0.823368589
868,0.33,0.38,0.53,0.26,0.525152846,0,0.241549256,0.27
869,0.4,0.52,0.53,0.52,0.5,0.672709967,0.038048973,0.201762194
870,0.72,0.56,0.99000222,0.175889578,0.5,0,0.51,0.26
871,0.5,0.56,0.49,0.694001226,0.5,0,0.5,0.22
872,0.7,0.990070727,0.49,0.52700964,1,0,0.58,0.22
873,0.39,0.81,0.35,0.28,0.5,0,0.51,0.45
874,0.605913876,0.53,0.51,0.42,0.5,0,0.463799968,0.946428088
875,0.874455962,0.44,0.54,0.24,0.5,0,0.51,0.263764614
876,0.66,0.55,0.54,0.921575209,0.5,0.054277309,0.43,0.22
877,0.45,0.5,0.57,0.29,0.5,0,0.44,0.11
878,0.39,0.65,0.464209165,0.19,0.5,0,0.371815517,0.317634058
879,0.370847972,0.65,0.933679853,0.19,0.5,0.604237823,0.090915178,0.25
880,0.47,0.55,0.57,0.17,0.5,0.592715723,0.52,0.66
881,0.37,0.4,0.679389439,0.18,0.5,0,0.51,0.581840256
882,0.55,0.57,0.51,0.07,0.5,0,0.55,0.77661385
883,0.66,0.546983931,0.54,0.570221685,0.5,0,0.51,0.082163447
884,0.5,0.43,0.742786119,0.17,0.5,0,0.46,0.47
885,0.19,0.66,0.6,0.14,0.965100394,0,0.2,0.25
886,0.48,0.17,0.37,0.33,0.5,0,0.44,0.36
887,0.4,0.36,0.32,0.16,0.5,0,0.51,0.538687156
888,0.29,0.26,0.43,0.17,0.5,0,0.55,0.3
889,0.82,0.63,0.47,0.18,0.856099462,0.257686913,0.5,0.22
890,0.51,0.45,0.856911972,0.25,0.5,0,0.59,0.22
891,0.58,0.61,0.47,0.13,0.5,0.716730481,0.48,0.22
892,0.6,0.4,0.52,0.622643493,0.5,0.143080405,0.53,0.22
893,0.66,0.3964736,0.45,0.127699443,0.5,0,0.46,0.95784252
894,0.43,0.53,0.52,0.13,0.911049603,0,0.148986242,0.22
895,0.63,0.67,0.57,0.19353423,0.5,0,0.49,0.22
896,0.38,0.61,0.61,0.12,0.5,0,0.018147091,0.47
897,0.453423227,0.623853375,0.51,0.28,0.5,0,0.58,0.22
898,0.42,0.24,0.34,0.16,0.918968651,0,0.5,0.821765311
899,0.64,0.973798262,0.56,0.806913765,0.5,0,0.45,0.22
900,0.43,0.35,0.52,0.397784578,0.5,0,0.018073023,0.22
901,0.47,0.39,0.59,0.15,0.5,0,0.57,0.22
902,0.63,0.623135198,0.316253361,0.4,0.5,0,0.5,0.22
903,0.39,0.44,0.357472779,0.16,0.5,0,0.55,0.22
904,0.988437918,0.52,0.59,0.3,0.5,0,0.51,0.35
905,0.4,0.45,0.56,0.2,0.5,0.492290995,0.397115888,0.22
906,0.61,0.72,0.39,0.34913018,0.5,0.399490335,0.58,0.043713873
907,0.3,0.56,0.280734455,0.18,0.5,0,0.5,0.22
908,0.272546537,0.149715133,0.5,0.26471194,0.685009369,0.5,0.5,0.27
909,0.67,0.62,0.54,0.43,0.5,0,0.53,0.22
910,0.6,0.183173303,0.57,0.391861872,0.969523764,0.28635188,0.41,0.26
911,0.384138116,0.32,0.64,0.3,0.760709686,0,0.63,0.22
912,0.28,0.37,0.61,0.09,0.5,0,0.52,0.55
913,0.42,0.43,0.56,0.013866089,0.5,0,0.49,0.22
914,0.49,0.47,0.53,0.16,0.5,0.081854612,0.48,0.27
915,0.4,0.42,0.71,0.618949284,0.5,0,0.54,0.828663716
916,0.206920703,0.41,0.55,0.074127301,0.5,0,0.5,0.27
917,0.49,0.43,0.51,0.034009124,0.5,0,0.47,0.22
918,0.485879916,0.38,0.304396545,0.18,0.5,0,0.48,0.624128583
919,0.52,0.954000313,0.51,0.54,0.5,0,0.55,0.27
920,0.63,0.56,0.45,0.58,0.5,0,0.51,0.22
921,0.58,0.58,0.58,0.49,0.5,0,0.49,0.26
922,0.72,0.62,0.583367867,0.29,0.528001229,0,0.415916329,0.28
923,0.72,0.61,0.37,0.3,0.5,0.050190107,0.57,0.22
924,0.46,0.43,0.38,0.33,0.5,0,0.48,0.28
925,0.55,0.45,0.45,0.54,0.557526951,0,0.5,0.22
926,0.998961408,0.46,0.59,0.49,0.5,0,0.56,0.22
927,0.78,0.74,0.58,0.25,1,0.779839601,0.082175874,0.079874413
928,0.7,0.65,0.426510157,0.28,0.5,0,0.6,0.4
929,0.41,0.45,0.53,0.17,0.959257838,0.536684772,0.51,0.25
930,0.36,0.699021743,0.33,0.14,0.5,0,0.57,0.31
931,0.46,0.54,0.926905563,0.15,0.5,0,0.59,0.22
932,0.45,0.386248871,0.57,0.146180071,0.5,0.024694767,0.52,0.18
933,0.27,0.39,0.66,0.11,0.5,0,0.44,0.22
934,0.34,0.42,0.3,0.23,0.5,0,0.576682361,0.22
935,0.42,0.32,0.5,0.21,0.5,0,0.51,0.22
936,0.36,0.508268675,0.49,0.872367431,0.5,0,0.51,0.22
937,0.219451512,0.56,0.47,0.2,0.63245973,0,0.5,0.38
938,0.5,0.51,0.428806478,0.69569912,0.5,0,0.48,0.25
939,0.794330273,0.43,0.49,0.79,0.5,0,0.49,0.63
940,0.56,0.52,0.55,0.19,0.5,0.029627116,0.54,0.169726891
941,0.61,0.3,0.389095147,0.12,0.5,0,0.49,0.27
942,0.78,0.963150763,0.32,0.934997075,0.5,0,0.53,0.045024633
943,0.52,0.75,0.37,0.14,0.999373206,0,0.46,0.22
944,0.59,0.58,0.46,0.610092394,0.5,0,0.56,0.686372371
945,0.703636364,0.481076132,0.42,0.19,0.5,0,0.53,0.795821636
946,0.73,0.469782539,0.41,0.991735433,0.814828568,0,0.46,0.607646627
947,0.77,0.961903165,0.47,0.37,0.5,0,0.48,0.571565406
948,0.43,0.51,0.48,0.492531942,0.520575244,0.015589296,0.5,0.22
949,0.33,0.44,0.344216778,0.08,0.5,0,0.464585894,0.462924557
950,0.192229004,0.47,0.58,0.692951899,0.896895369,0,0.49,0.28
951,0.37,0.34,0.32,0.22,0.5,0.406896978,0.56,0.22
952,0.37,0.43,0.62,0.27,0.5,0,0.48,0.22
953,0.7,0.69,0.43,0.33,0.5,0,0.224157125,0.969995245
954,0.51,0.35,0.46,0.15,0.5,0,0.51,0.42
955,0.59,0.65,0.52,0.3,0.5,0,0.46,0.31
956,0.54,0.56,0.58144444,0.18,0.5,0,0.45,0.25
957,0.49,0.43,0.48,0.15,0.5,0,0.131425066,0.25
958,0.49,0.47,0.52,0.16,0.5,0.300427262,0.53,0.28
959,0.49,0.42,0.54,0.17,0.5,0,0.5,0.36
960,0.2,0.39707392,0.31952596,0.1,0.5,0,0.48,0.027262157
961,0.55,0.41,0.56,0.278982609,0.826519955,0,0.52,0.483958327
962,0.28,0.51,0.55,0.11,0.5,0.6865956,0.554146777,0.22
963,0.56,0.57,0.63,0.39,1,0,0.59,0.489284859
964,0.897867544,0.727911287,0.53,0.18,0.665977401,0,0.42,0.38
965,0.47,0.623547564,0.53,0.62,0.5,0,0.46,0.22
966,0.39,0.39,0.55,0.52,0.5,0,0.045252617,0.16
967,0.48,0.57,0.5,0.09,0.5,0,0.52,0.42
968,0.44,0.41,0.58,0.2,0.5,0,0.57,0.25
969,0.45,0.403445287,0.51,0.64,0.5,0,0.54,0.358301603
970,0.44,0.53,0.52,0.37,0.5,0,0.5,0.947497969
971,0.41,0.3,0.49,0.28,0.5,0,0.54,0.22
972,0.51,0.43,0.63,0.18,0.5,0,0.52,0.22
973,0.370767034,0.59,0.43,0.13,0.698282022,0,0.56,0.3
974,0.4,0.45,0.42,0.17,0.5,0,0.54,0.26
975,0.61870611,0.41,0.32,0.21,0.5,0,0.5,0.32
976,0.35,0.53,0.35,0.33,0.5,0.515990891,0.5,0.607204867
977,0.46,0.41,0.5,0.44,0.5,0,0.53,0.22
978,0.7,0.73,0.37,0.37,0.5,0,0.48,0.31
979,0.511833141,0.34,0.41,0.548316409,0.5,0,0.5,0.27
980,0.34,0.31,0.6,0.37,0.5,0.767568017,0.30953832,0.3
981,0.38,0.49,0.412168435,1,0.5,0,0.5,0.558758693
982,0.27,0.56,0.56,0.18,0.542732904,0,0.697129871,0.629843713
983,0.76,0.74,0.56,0.34,0.5,0,0.51,0.3
984,0.42,0.32,0.48,0.16,0.5,0,0.55,0.661070932
985,0.36,0.34,0.46,0.19,0.5,0,0.52,0.22
986,0.44,0.41,0.44,0.13,0.818348235,0,0.465329578,0.42
987,0.672743041,0.14,0.36,0.21,0.5,0.197125635,0.179514905,0.25
988,0.39,0.37,0.577327322,0.611266071,0.909703172,0,0.5,0.27
989,0.47,0.988330604,0.54,0.48,0.5,0.682003909,0.53,0.26
990,0.72,0.58,0.42,0.28,0.5,0,0.185837334,0.22
991,0.81,0.433192351,0.52,0.41,0.5,0,0.57,0.26
992,0.62,0.6,0.47,0.16,0.5,0.455934164,0.120211096,0.22
993,0.4,0.53,0.348084904,0.21,0.733237438,0,0.490538427,0.462455978
994,0.46,0.42,0.6,0.21,0.5,0,0.4,0.22
995,0.79,0.78798016,0.49,0.33,0.5,0,0.48,0.22
996,0.74,0.999213792,0.35,0.36,0.73718976,0.733462977,0.51,0.25
997,0.67,0.51,0.54,0.21,0.85651736,0,0.43,0.3
998,0.5,0.46,0.64,0.36,0.846819277,0,0.49,0.22
999,0.6,0.46,0.59,0.16,0.994107872,0.055428254,0.49,0.22
1000,0.58,0.53,0.57,0.46,0.5,0,0.209780338,0.27
1001,0.61,0.46,0.51,0.37,0.5,0,0.51,0.220596078
1002,0.53,0.806880647,0.57,0.12,0.875716873,0,0.53,0.32
1003,0.783511364,0.742184711,0.53,0.31,0.5,0,0.483983513,0.35461111
1004,0.57,0.417358136,0.48,0.24,0.5,0,0.335432441,0.22
1005,0.39,0.35,0.49,0.17,0.5,0,0.49,0.22
1006,0.43,0.4,0.5,0.18,0.989793707,0,0.5,0.25601958
1007,0.179116354,0.79,0.622842039,0.37,0.5,0.745609473,0.41,0.22
1008,0.53,0.61,0.51,0.49,0.584362863,0,0.441493793,0.27
1009,0.35,0.44,0.54,0.26,0.5,0,0.52,0.26
1010,0.781791854,0.34,0.379730467,0.24,0.5,0,0.51,0.22
1011,0.47,0.47,0.281413879,0.15,0.536844347,0,0.5,0.48
1012,0.48,0.977134379,0.45,0.23,0.5,0,0.490782828,0.22
1013,0.452492905,0.67,0.37,0.22,0.5,0,0.127429605,0.22
1014,0.622948328,0.48,0.226764571,0.16,0.5,0.824822363,0.48,0.26
1015,0.5,0.5,0.54,0.16,0.5,0,0.49,0.22
1016,0.53,0.51,0.36,0.13,0.545556176,0.462515615,0.52,0.22
1017,0.37,0.42,0.6,0.13,0.5,0,0.51,0.22
1018,0.74,0.89,0.433173523,0.24,0.5,0,0.54,0.32
1019,0.308981337,0.631458008,0.58,0.3,0.5,0,0.57,0.752379032
1020,0.26,0.28,0.6,0.2,0.918200338,0,0.54,0.31
1021,0.721081794,0.45,0.868583585,0.186224823,0.534833079,0,0.49,0.103730172
1022,0.579617094,0.49,0.6,0.15,0.5,0,0.707335034,0.22
1023,0.46,0.46,0.53,0.23,0.5,0,0.51,0.22
1024,0.43,0.45,0.256411604,0.19,0.5,0,0.466577953,0.22
1025,0.48,0.46,0.58,0.26,0.5,0,0.44,0.22
1026,0.77,0.72,0.48,0.26,0.575271175,0,0.51,0.22
1027,0.44,0.42,0.64466694,0.22,0.787724027,0.391500617,0.5,0.25
1028,0.53,0.54,0.43,0.126430471,0.530042697,0,0.53,0.728454071
1029,0.38,0.45,0.37,0.19,0.5,0,0.52,0.743579565
1030,0.47,0.54,0.53,0.77,0.5,0.064544857,0.52,0.36
1031,0.77,0.722989152,0.51,0.27,0.5,0,0.34,0.22
1032,0.36,0.983943322,0.54,0.97783482,0.5,0,0.5,0.28
1033,0.37,0.286187385,0.5,0.26,0.903260276,0,0.52,0.39
1034,0.5,0.45,0.53,0.21,0.5,0,0.28,0.22
1035,0.859620799,0.37,0.48,0.36,0.644717356,0.167535569,0.48,0.22
1036,0.55,0.63,0.386729612,0.16,0.5,0,0.45,0.27
1037,0.53,0.59,0.48,0.14,0.5,0,0.51,0.22
1038,0.33,0.39,0.52,0.4376843,0.5,0.59660264,0.47,0.28
1039,0.3,0.3,0.46,0.309148418,0.5,0,0.45,0.22
1040,0.52,0.37,0.48,0.13,0.5,0,0.55,0.22
1041,0.59,0.46,0.48,0.46,0.5,0,0.49,0.22
1042,0.51,0.630155913,0.748993117,0.742213103,0.5,0.680232522,0.49,0.22
1043,0.356580385,0.55,0.35,0.34,0.5,0.351962091,0.51,0.22
1044,0.53,0.45,0.53,0.18,0.5,0,0.42,0.22
1045,0.58,0.53,0.33,0.26,0.5,0,0.51,0.22
1046,0.43,0.46,0.5,0.21,0.629067447,0,0.49,0.34
1047,0.24,0.41,0.47,0.16,0.5,0,0.51,0.38
1048,0.61,0.935668242,0.90879062,0.14,0.5,0,0.43,0.26
1049,0.43,0.48,0.804774422,0.515908332,0.5,0,0.46,0.22
1050,0.55,0.59,0.53,0.15,0.5,0,0.49,0.22
1051,0.48,0.47,0.59,0.41,0.5,0.769881124,0.56,0.27
1052,0.54,0.53,0.3479488,0.222953499,0.5,0.578799189,0.51,0.019491531
1053,0.510326251,0.45,0.53,0.19,0.5,0,0.41,0.247730362
1054,0.524548335,0.584799184,0.58,0.1,0.5,0,0.328335934,0.22
1055,0.4,0.66,0.34,0.21,0.5,0,0.572830518,0.508020474
1056,0.56,0.450613543,0.32,0.49,0.629227133,0,0.273960725,0.22
1057,0.47,0.45,0.51,0.33,0.5,0,0.46,0.568825607
1058,0.38,0.439664326,0.59,0.250556266,0.98598868,0.439684122,0.44,0.22
1059,0.54,0.55,0.56,0.14,0.910060088,0,0.5,0.25
1060,0.482600863,0.5,0.332564938,0.29,0.5,0,0.44,0.11
1061,0.765672823,0.39,0.58,0.19,0.5,0.402048324,0.47,0.22
1062,0.34,0.48,0.524561443,0.353287773,0.5,0,0.5,0.3
1063,0.54,0.57,0.88114457,0.860878105,0.5,0,0.448975203,0.22
1064,0.34,0.47,0.539317687,0.32,0.5,0,0.284178996,0.22
1065,0.29,0.4,0.5,0.16,0.5,0,0.51,0.34
1066,0.59,0.51,0.48,0.12,0.5,0,0.54,0.31
1067,0.72,0.37,0.63,0.38,0.5,0,0.008491947,0.14
1068,0.63,0.64,0.45,0.525476788,0.591063307,0.768229252,0.43,0.22
1069,0.43,0.33,0.67,0.12,0.5,0,0.45,0.23
1070,0.38,0.571732843,0.53,0.22,0.572351346,0.519950814,0.124670127,0.11
1071,0.43,0.22,0.79,0.79,0.55814863,0.010514306,0.22,0
1072,0.35,0.576868689,1,0.8,0.5,0,0.444434345,0.01
1073,0.56,0.35,0.582889745,0.166014913,0.5,0,0.52,0.22
1074,0.48,0.822449368,0.58,0.16,0.5,0.517238987,0.381610457,0.22
1075,0.48,0.55,0.48,0.1,0.5,0,0.608142094,0.22
1076,0.78,0.82,0.56,0.21,0.5,0,0.69,0.22
1077,0.42,0.49,0.49,0.36,0.5,0,0.447684669,0.26
1078,0.46,0.54,0.59,0.41,0.5,0,0.53,0.21
1079,0.53,0.57,0.6,0.36,0.5,0.554886877,0.5,0.22
1080,0.37,0.3,0.62,0.651747922,0.5,0,0.44,0.228887453
1081,0.41,0.46,0.58,0.563136726,0.5,0,0.340522888,0.28
1082,0.57,0.5,0.4,0.45104289,0.5,0,0.47,0.22
1083,0.990927831,0.25,0.55,0.28,0.5,0,0.51,0.49
1084,0.59,0.54,0.908107589,0.14,0.864365703,0,0.48,0.22
1085,0.39,1,0.38,0.41,0.5,0.658779956,0.5,0.27
1086,0.12951262,0.46,0.50842088,0.18,0.5,0,0.691698651,0.22
1087,0.55,0.52,0.718628282,0.2,0.595606221,0,0.230960976,0.22
1088,0.351300271,0.789715092,0.46,0.14,0.5,0,0.303029169,0.22
1089,0.46,0.38,0.51,0.2,0.5,0,0.51,0.839869891
1090,0.55,0.72,0.741851541,0.26,0.5,0,0.49,0.431138332
1091,0.372559518,0.55,0.57,0.869935492,0.5,0,0.677077134,0.22
1092,0.987301393,0.51,0.287582281,0.110060977,0.5,0,0.54,0.38
1093,0.894883699,0.52,0.54,0.25,0.5,0,0.54,0.29
1094,0.54,0.59,0.57,0.34,0.5,0.753276954,0.49,0.22
1095,0.53,0.49,0.47,0.21,0.5,0,0.53,0.522995572
1096,0.596750988,0.56,0.955085178,0.25,0.5,0,0.43,0.389781959
1097,0.37,0.55,0.52,0.13,0.5,0,0.42,0.8
1098,0.52,0.65,0.36,0.826149659,0.5,0,0.476171084,0.34
1099,0.19,0.16,0.68,0.669731853,0.5,0,0.11658469,0.21
1100,0.47,0.56,0.51,0.084043804,0.5,0,0.52,0.239167747
1101,0.54,0.6,0.57,0.17,0.5,0,0.44,0.22
1102,0.45,0.57,0.38,0.654128363,0.5,0,0.420878043,0.31
1103,0.52,0.47,0.625735298,0.18,0.5,0,0.34,0.11
1104,0.367280933,0.55,0.596627165,0.18,0.5,0.388589484,0.51,0.43
1105,0.27,0.557294376,0.52,0.17,0.5,0,0.49,0.518767989
1106,0.52,0.161358266,0.45,0.13,0.5,0,0.519311188,0.22
1107,0.44,0.59,0.934058473,0.18,0.5,0.02511263,0.49,0.22
1108,0.23,0.13,0.51,0.16,0.5,0.108979651,0.546307548,0.51
1109,0.49,0.48,0.51,0.21,0.5,0,0.53,0.22
1110,0.6,0.62,0.54,0.900518973,0.797143488,0,0.51,0.22
1111,0.31,0.626722397,0.54,0.32,0.73415404,0.207259423,0.589662276,0.31
1112,0.53,0.556819607,0.51,0.18,0.5,0,0.52,0.27
1113,0.51,0.14038542,0.994936168,0.26,0.5,0.200711141,0.51,0.428122334
1114,0.38,0.889299718,0.47,0.12,0.5,0,0.47,0.401424863
1115,0.3,0.217148397,0.862225291,0.19,0.5,0.120536686,0.53,0.331523465
1116,0.655667774,0.537377734,0.46,0.24,0.5,0,0.48,0.22
1117,0.58,0.37,0.58,0.16,0.5,0,0.51,0.22
1118,0.43,0.28,0.41,0.32,0.98088158,0,0.52,0.22
1119,0.41,0.297902171,0.8641951,0.13,0.5,0.789491622,0.087489877,0.22
1120,0.23,0.29,0.46,0,0.5,0,0.43,0.31
1121,0.61,0.388971336,0.54,0.38,0.678935239,0.62342309,0.54,0.477744784
1122,0.55,0.38,0.52,0.16,0.5,0,0.49,0.64
1123,0.41,0.56,0.53,0.16,0.5,0,0.55,0.26
1124,0.178697991,0.4,0.31,0.17,0.5,0.604430635,0.52,0.22
1125,0.59,0.48,0.49,0.791900475,0.5,0,0.52,0.620416729
1126,0.54,0.55,0.807306853,0.4,0.5,0,0.53,0.22
1127,0.44,0.54,0.51,0.16,0.5,0.150558537,0.480113715,0.22
1128,0.79,0.56,0.53,0.19,0.5,0,0.47,0.35
1129,0.220397064,0.786035313,0.6,0.44154725,0.5,0,0.52,0.22
1130,0.297630216,0.73,0.992087193,0.58,0.767643766,0,0.5,0.22
1131,0.509503486,0.43,0.56,0.17,0.5,0,0.672103504,0.22
1132,0.213658913,0.44,0.57,0.28,0.5,0,0.57,0.22
1133,0.6,0.276302735,0.246436724,0.22,0.5,0,0.5,0.49
1134,0.56,0.736550914,0.862520029,0.684032505,0.5,0,0.561555759,0.125372784
1135,0.735445964,0.59,0.35,0.15,0.5,0,0.54,0.22
1136,0.616664016,0.37,0.52,0.15,0.835924409,0,0.55,0.182297386
1137,0.844598784,0.61,0.56,0.15,0.5,0,0.54,0.242822709
1138,0.63,0.56,0.52,0.176013971,0.5,0.65237768,0.517909488,0.22
1139,0.56,0.68,0.42,0.36,0.5,0.489317997,0.49,0.22
1140,0.64,0.56,0.52,0.167035025,0.5,0,0.596805462,0.47
1141,0.69,0.66,0.341768541,0.09,0.515370742,0,0.478949368,0.87784491
1142,0.4,0.45,0.45,0.15,0.627813074,0,0.53,0.150260257
1143,0.39,0.63,0.41,0.27,0.5,0,0.49,0.22
1144,0.45,0.51,0.43,0.591946032,0.5,0,0.57,0.018096027
1145,0.77,0.78,0.27,0.37,0.5,0,0.49,0.22
1146,0.57,0.53,0.6,0.28,0.5,0,0.52,0.45
1147,0.33,0.49,0.46,0.22,0.5,0,0.53,0.33
1148,0.28,0.41,0.46,0.18,0.5,0,0.47,0.39
1149,0.24,0.25,0.954857837,0.28,0.5,0,0.51,0.11
1150,0.394841025,0.41,0.37,0.18,0.826940834,0,0.54,0.31
1151,0.46,0.59,0.38,0.12,0.5,0,0.5,0.22
1152,0.59,0.48,0.49,0.49,0.678326425,0,0.36,0.32
1153,0.43382154,0.76,0.3,0.317586153,0.5,0,0.45,0.41
1154,0.565801252,0.38,0.47,0.14,0.5,0.219481114,0.51,0.133515044
1155,0.346588963,0.33,0.33,0.23,0.5,0.442603317,0.426041899,0.22
1156,0.86,0.78,0.888927982,0.15,0.8568472,0,0.53,0.22
1157,0.72,0.73,0.41,0.28,0.5,0,0.44,0.22
1158,0.46,0.62,0.475283721,0.54,0.5,0,0.51,0.27
1159,0.837318202,0.58,0.47,0.18,0.5,0,0.48,0.37640874
1160,0.38,0.47,0.47,0.18,0.5,0,0.44,0.26
1161,0.358963749,0.57,0.5,0.618713793,0.5,0,0.51,0.402241796
1162,0.6,0.61,0.54,0.11,0.5,0,0.46,0.22
1163,0.81,0.62,0.43,0.17,0.5,0,0.53,0.22
1164,0.49,0.39,0.52,0.29,0.5,0,0.48,0.22
1165,0.823313101,0.35,0.454501607,0.18,0.5,0,0.56,0.22
1166,0.4,0.44,0.49,0.47,0.5,0,0.287465338,0.310478265
1167,0.432276553,0.4,0.59,0.760452191,0.5,0.822765425,0.48,0.43
1168,0.358945959,0.436894207,0.28,0.12,0.669893614,0,0.46,0.27
1169,0.81054275,0.6,0.51,0.13,0.5,0.83,0.52,0.22
1170,0.48,0.35,0.42,0.21,0.5,0,0.57,0.22
