,f1,f2,f3,f4,f5,f6,f7,f8,o
721,0.45,0.46,0.61,0.2,0.5,0,0.095254129,0.22,CYT
722,0.61,0.46,0.44,0.47,0.5,0,0.5,0.37,NUC
723,0.8,0.82,0.57,0.835580018,0.5,0,0.57,0.27,VAC
724,0.75,0.823537881,0.43,0.35,0.62664134,0,0.45,0.27,MIT
725,0.57,0.49,0.943622218,0.2,0.5,0.125448127,0.51,0.28,CYT
726,0.74,0.181249286,0.260606957,0.27,0.5,0,0.5,0.22,EXC
727,0.4,0.37,0.54,0.13,0.5,0,0.48,0.22,NUC
728,0.45,0.4,0.43,0.22,0.729849187,0,0.51,0.48,NUC
729,0.74,0.71,0.52,0.3,0.5,0,0.27,0.22,EXC
730,0.4,0.39,0.33,0.707585207,0.58849003,0,0.51,0.31,VAC
731,0.383025597,0.71,0.954525882,0.42,0.5,0,0.35,0.22,ME2
732,0.44,0.43,0.846043984,0.21,0.683006213,0,0.55,0.4,ME3
733,0.56,0.5,0.56,0.26,0.794694037,0,0.53,0.27,NUC
734,0.41,0.53,0.41,0.15,0.5,0,0.54,0.25,NUC
735,0.66,0.55,0.34,0.2,0.5,0,0.62,0.529772114,ME3
736,0.75,0.69,0.48,0.13,0.5,0.689089121,0.57,0.4,VAC
737,0.42,0.53,0.653944784,0.17,0.5,0,0.49,0.22,CYT
738,0.33,0.35,0.383067833,0.19,0.5,0,0.5,0.22,NUC
739,0.441406084,0.57,0.45,0.17,0.5,0,0.53,0.22,CYT
740,0.56,0.59,0.54,0.18,0.5,0.520733312,0.48,0.46,NUC
741,0.500599135,0.39,0.5,0.15,0.5,0,0.48,0.37,NUC
742,0.32,0.48,0.49,0.17,0.669553415,0,0.47,0.22,NUC
743,0.51,0.39,0.56,0.25,0.5,0,0.51,0.33,NUC
744,0.51,0.51,0.28409801,0.28,0.5,0,0.54,0.27,CYT
745,0.48,0.56,0.49,0.32,0.5,0,0.5,0.22,CYT
746,0.29,0.4,0.41,0.48,0.5,0,0.53,0.3,NUC
747,0.61,0.55,0.51,0.26,0.5,0,0.52,0.22,CYT
748,0.5,0.62,0.52,0.3,0.5,0.352343155,0.56,0.22,MIT
749,0.64,0.53,0.59,0.14,0.5,0,0.53,0.531151919,MIT
750,0.38,0.989645228,0.59,0.19,0.5,0,0.46,0.22,MIT
751,0.508566514,0.55,0.56,0.839558135,0.5,0,0.5,0.38,NUC
752,0.64,0.5,0.53,0.1,0.5,0.536095233,0.51,0.22,NUC
753,0.49,0.67,0.5,0.28,0.5,0,0.43,0.22,NUC
754,0.32,0.49,0.847094537,0.28,0.5,0,0.5,0.5,NUC
755,0.42,0.21,0.59,0.956043911,0.5,0,0.47,0.27,NUC
756,0.37,0.58,0.5,0.22,0.5,0,0.47,0.22,NUC
757,0.43,0.33,0.54,0.37,0.5,0,0.38,0.16,CYT
758,0.57,0.37,0.43,0.717568481,0.5,0,0.53,0.28,NUC
759,0.48,0.45,0.491563539,0.19,0.5,0,0.58,0.22,NUC
760,0.793746095,0.46,0.56,0.25,0.5,0,0.52,0.22,NUC
761,0.31,0.6,0.65,0.18,0.5,0,0.46,0.22,NUC
762,0.57,0.42,0.63,0.22,0.5,0,0.68,0.32,NUC
763,0.46,0.35,0.69,0.107504987,0.5,0,0.3,0.025130314,CYT
764,0.57,0.43,0.396660872,0.714597514,0.5,0,0.37,0.11,CYT
765,0.61,0.48,0.56,0.19,0.595171502,0,0.53,0.31,CYT
766,0.4,0.45,0.61,0.29,0.871415785,0,0.44,0.22,CYT
767,0.73,0.6,0.47,0.705367119,0.5,0,0.72,0.693058657,CYT
768,0.46,0.33,0.45,0.22,0.5,0,0.41,0.37,CYT
769,0.32,0.44,0.54,0.587823545,0.970531713,0,0.4,0.19,CYT
770,0.5,0.5,0.475464366,0.23,0.5,0,0.35,0.95180094,CYT
771,0.53,0.57,0.293884099,0.36,0.762372486,0,0.126606105,0.22,CYT
772,0.37,0.37,0.51,0.38,0.5,0,0.44,0.22,CYT
773,0.209023398,0.42,0.535235749,0.14,0.5,0,0.51,0.22,CYT
774,0.46,0.839130631,0.55,0.18,0.5,0,0.56,0.22,NUC
775,0.53,0.905639533,0.55,0.57,0.5,0,0.46,0.22,MIT
776,0.38,0.4,0.53,0.12,0.5,0,0.55,0.22,CYT
777,0.54,0.51,0.912623187,0.15,0.800970269,0,0.54,0.420730589,CYT
778,0.345689188,0.264879219,0.46,0.15,0.5,0,0.51,0.31,ME2
779,0.7,0.78,0.53,0.24,0.5,0,0.48,0.06049478,VAC
780,0.45,0.65,0.51,0.17,0.5,0,0.49,0.22,NUC
781,0.42,0.42,0.55,0.31,0.5,0.59817869,0.43,0.22,NUC
782,0.227691879,0.69,0.53,0.33,0.5,0,0.472167006,0.784027407,ME2
783,0.57,0.51,0.34,0.898542725,0.5,0.828056031,0.53,0.27,MIT
784,0.33,0.46,0.6,0.18,0.5,0,0.51,0.26,NUC
785,0.36,0.32,0.55,0.27,0.5,0.254283186,0.508570019,0.571304179,NUC
786,0.46,0.41,0.913216973,0.23,0.5,0,0.48,0.22,NUC
787,0.4,0.39,0.6,0.443825968,0.899806297,0,0.52,0.802517137,NUC
788,0.77,0.73,0.58688109,0.46,0.5,0,0.38,0.22,EXC
789,0.53,0.25,0.59,0.537541217,0.5,0,0.45,0.26,NUC
790,0.25,0.33,0.48,0.18,0.5,0,0.42,0.33,NUC
791,0.56,0.52,0.427737051,0.17,0.5,0,0.49,0.73,CYT
792,0.51,0.48,0.51,0.19,0.5,0,0.51,0.27,CYT
793,0.6,0.46,0.51,0.727545437,0.5,0,0.48,0.31,CYT
794,0.6,0.46,0.51,0.1,0.5,0,0.626185059,0.525568553,CYT
795,0.44,0.39,0.63,0.11,0.5,0,0.49,0.26,NUC
796,0.25,0.42,0.21,0.14,0.5,0,0.41,0.22,ME3
797,0.83,0.746884956,0.45,0.38,0.576377206,0,0.691753394,0.26,EXC
798,0.38,0.433123213,0.56,0.21,0.5,0.488183097,0.48,0.31,NUC
799,0.44,0.14569569,0.53,0.19,0.5,0,0.48,0.27,CYT
800,0.48,0.466180576,0.56,0.29,0.735598004,0,0.144315652,0.43,NUC
801,0.33,0.37,0.518077633,0.22,0.5,0,0.55,0.22,CYT
802,0.78,0.73,0.27,0.447905643,0.5,0,0.56,0.22,ME1
803,0.63,0.64,0.49,0.2,0.761324092,0,0.40448401,0.25,CYT
804,0.39,0.90381992,0.49,0.681061107,0.5,0,0.53,0.683855973,CYT
805,0.61,0.49775837,0.5,0.190991844,0.93700877,0.299116983,0.53,0.175502492,CYT
806,0.54,0.48,0.55,0.33,0.5,0,0.55,0.4,CYT
807,0.58,0.51,0.63,0.2,0.5,0.152804463,0.485158896,0.42,NUC
808,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22,CYT
809,0.141118508,0.32,0.52,0.305010845,0.964671283,0,0.326869836,0.72534217,CYT
810,0.44,0.55,0.51,0.16,0.5,0,0.348120373,0.255934707,CYT
811,0.891280171,0.83,0.43,0.24,0.5,0,0.54,0.22,ME1
812,0.58,0.55,0.51,0.13,0.5,0,0.52,0.22,CYT
813,0.52,0.49,0.59,0.21,0.5,0.300683183,0.47,0.22,NUC
814,0.42,0.37,0.54,0.17,0.5,0,0.51,0.22,CYT
815,0.39,0.45,0.75,0.930341731,0.5,0.429104061,0.51,0.22,CYT
816,0.53,0.45,0.52,0.29,0.5,0,0.55,0.38,MIT
817,0.62,0.6,0.54,0.22,0.609105717,0,0.54,0.8208636,CYT
818,0.48,0.44,0.51,0.24,0.773194243,0,0.723094997,0.22,CYT
819,0.79,0.62,0.35,0.35,0.5,0,0.6,0.28,ME2
820,0.19,0.41,0.55,0.75729879,0.78231897,0,0.52,0.25,CYT
821,0.27,0.43,0.5,0.553717516,0.744354345,0,0.54,0.31,CYT
822,0.42,0.46,0.44,0.17,0.5,0,0.51,0.42,CYT
823,0.42,0.51,0.33,0.16,0.5,0,0.512763184,0.22,ME3
824,0.36,0.624473887,0.51,0.584440798,0.5,0,0.52,0.22,VAC
825,0.5,0.498397046,0.52,0.16,0.5,0,0.51,0.31,CYT
826,0.25,0.4,0.54,0.16,0.5,0,0.43,0.22,CYT
827,0.5,0.381923642,0.57,0.17,0.5,0,0.59,0.22,CYT
828,0.78,0.71,0.310010181,0.25,0.5,0,0.660813458,0.22,ME1
829,0.51,0.39,0.377828802,0.55,0.5,0,0.385499295,0.64,MIT
830,0.49,0.49,0.4,0.2,0.5,0.099606333,0.48,0.26,ME3
831,0.5,0.47,0.56,0.31,0.5,0,0.13516427,0.26,CYT
832,0.45,0.39,0.973325124,0.29,0.5,0.582292798,0.294697398,0.22,MIT
833,0.32,0.3,0.57,0.38,0.5,0,0.5,0.25,NUC
834,0.45,0.5,0.435043181,0.16,0.767842233,0.554054784,0.52,0.28,ME3
835,0.22,0.53,0.36,0.22,0.5,0,0.54,0.31,ME3
836,0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41,POX
837,0.56,0.71,0.47,0.21,0.5,0.621384516,0.52,0.22,MIT
838,0.783467477,0.63,0.52,0.7,0.5,0,0.46,0.22,MIT
839,0.28,0.568686963,0.36,0.16,0.5,0,0.53,0.22,ME3
840,0.52,0.65,0.36,0.297367615,0.5,0,0.44,0.22,ME3
841,0.64,0.489289463,0.56,0.15,0.5,0.495303115,0.56,0.22,CYT
842,0.42,0.71,0.45,0.15,0.559712228,0,0.48,0.22,ME3
843,0.38,0.56,0.38,0.16,0.5,0,0.53,0.22,ME3
844,0.92,0.66,0.52,0.23,0.5,0,0.53,0.22,ME1
845,0.8,0.73,0.47,0.19,0.633247394,0,0.49,0.22,ME1
846,0.336862508,0.97737307,0.34,0.2,0.5,0,0.51,0.25,ME3
847,0.36,0.48,0.61,0.26,0.5,0,0.5,0.16,NUC
848,0.3,0.37,0.4,0.45,0.5,0,0.48,0.41,ME3
849,0.43,0.295759881,0.6,0.16,0.850223683,0,0.695340913,0.789768383,NUC
850,0.72,0.282843309,0.447825353,0.3,0.5,0,0.54,0.25,MIT
851,0.43,0.57,0.727417701,0.49,0.5,0,0.598032903,0.22,MIT
852,0.36,0.46,0.456719109,0.46,0.5,0,0.51,0.33,CYT
853,0.27,0.6,0.731391643,0.23,0.5,0,0.119196762,0.22,CYT
854,0.802772128,0.34,0.5,0.19,0.5,0,0.5,0.22,NUC
855,0.38,0.37,0.56,0.21,0.5,0,0.49,0.939175914,NUC
856,0.56,0.52,0.48,0.17,0.583982337,0.151926689,0.46,0.22,NUC
857,0.36,0.49,0.3,0.22,0.5,0,0.52,0.31,ME3
858,0.81,0.9,0.39,0.41,0.5,0,0.53,0.441911497,ME2
859,0.44,0.34,0.55,0.18,0.5,0,0.52,0.22,CYT
860,0.43,0.54,0.58,0.16,0.5,0,0.5,0.36,NUC
861,0.51,0.91684365,0.375597555,0.549024641,0.509313533,0,0.53,0.27,ME3
862,0.30204081,0.880560806,0.670140981,0.67,0.5,0,0.48,0.569063587,MIT
863,0.32,0.36,0.34,0.861734237,0.5,0,0.55,0.73513585,ME3
864,0.928253552,0.48,0.58,0.515154358,0.918430524,0,0.48,0.22,CYT
865,0.48,0.48,0.5,0.47,0.5,0,0.55,0.492951687,MIT
866,0.948272505,0.48,0.47,0.3,0.5,0,0.53,0.47,ME2
867,0.5,0.34,0.62,0.19,0.712962243,0,0.57,0.22,CYT
868,0.270323073,0.38,0.53,0.26,0.5,0.268656851,0.52,0.27,NUC
869,0.4,0.52,0.53,0.52,0.5,0,0.51,0.22,MIT
870,0.72,0.56,0.4,0.26,0.5,0.434816933,0.51,0.26,ME2
871,0.5,0.56,0.49,0.61,0.5,0,0.5,0.22,MIT
872,0.7,0.84,0.49,0.28,0.978246418,0,0.58,0.22,ERL
873,0.39,0.81,0.385434163,0.28,0.5,0,0.030327914,0.45,ME3
874,0.45,0.53,0.51,0.42,0.5,0,0.52,0.22,MIT
875,0.39,0.44,0.54,0.24,0.5,0.604537717,0.51,0.49,NUC
876,0.66,0.55,0.951618045,0.18,0.923463563,0,0.43,0.22,CYT
877,0.45,0.5,0.57,0.29,0.5,0,0.44,0.11,CYT
878,0.39,0.65,0.57,0.19,0.5,0,0.44,0.25,CYT
879,0.39,0.65,0.57,0.19,0.5,0.507273939,0.43,0.25,CYT
880,0.47,0.482621615,0.57,0.17,0.5,0,0.52,0.66,NUC
881,0.5567399,0.4,0.866221752,0.58041776,0.5,0,0.51,0.22,ME3
882,0.772353464,0.57,0.51,0.07,0.5,0,0.55,0.22,CYT
883,0.806387959,0.65,0.54,0.4,0.990096736,0,0.51,0.22,EXC
884,0.5,0.43,0.5,0.17,0.5,0,0.46,0.47,NUC
885,0.816665,0.66,0.6,0.14,0.5,0,0.2,0.480341533,NUC
886,0.48,0.841471547,0.37,0.33,0.896166911,0.390976568,0.44,0.36,NUC
887,0.4,0.36,0.32,0.16,0.5,0,0.376701708,0.27,VAC
888,0.887358975,0.26,0.43,0.17,0.5,0,0.55,0.3,ME3
889,0.82,0.63,0.47,0.18,0.5,0,0.5,0.22,POX
890,0.51,0.45,0.62,0.25,0.5,0,0.59,0.22,MIT
891,0.58,0.61,0.47,0.13,0.614926472,0,0.48,0.22,MIT
892,0.6,0.4,0.52,0.46,0.5,0,0.53,0.22,MIT
893,0.77395696,0.55,0.45,0.19,0.5,0,0.46,0.498472755,MIT
894,0.43,0.53,0.52,0.13,0.5,0,0.55,0.668106927,CYT
895,0.63,0.67,0.57,0.24,0.663133391,0,0.49,0.22,MIT
896,0.855009933,0.61,0.264491843,0.12,0.5,0,0.53,0.47,CYT
897,0.74,0.57,0.51,0.28,0.5,0,0.58,0.22,VAC
898,0.42,0.24,0.614853986,0.16,0.5,0,0.5,0.22,ME3
899,0.64,0.56,0.56,0.489316895,0.5,0,0.45,0.22,CYT
900,0.43,0.35,0.52,0.52,0.5,0.408081219,0.54,0.22,MIT
901,0.47,0.39,0.403878184,0.15,0.5,0,0.57,0.22,CYT
902,0.673384829,0.53,0.54,0.4,0.5,0,0.5,0.22,MIT
903,0.39,0.609070695,0.336017449,0.16,0.5,0,0.55,0.22,ME3
904,0.5,0.52,0.59,0.3,0.5,0,0.507889501,0.35,NUC
905,0.4,0.778561318,0.56,0.2,0.5,0,0.45,0.22,CYT
906,0.61,0.72,0.39,0.33,0.5,0,0.58,0.512960024,MIT
907,0.3,0.56,0.55,0.18,0.5,0.386269957,0.026235242,0.22,CYT
908,0.45,0.41,0.5,0.46,0.5,0.5,0.5,0.27,POX
909,0.67,0.62,0.54,0.43,0.5,0.698920193,0.53,0.22,MIT
910,0.6,0.5,0.57,0.189598732,0.5,0,0.41,0.26,CYT
911,0.47,0.32,0.64,0.3,0.565928719,0,0.63,0.22,NUC
912,0.28,0.37,0.61,0.09,0.5,0,0.52,0.55,NUC
913,0.42,0.43,0.56,0.0141279,0.5,0,0.49,0.553965209,CYT
914,0.49,0.47,0.53,0.16,0.5,0,0.48,0.27,NUC
915,0.829693371,0.42,0.216022023,0.21,0.5,0,0.54,0.32,CYT
916,0.21,0.41,0.55,0.11,0.5,0,0.5,0.7954729,CYT
917,0.729314834,0.162377776,0.51,0.13,0.5,0,0.47,0.22,CYT
918,0.54,0.38,0.52,0.18,0.949745678,0,0.48,0.22,CYT
919,0.552153144,0.436357684,0.51,0.54,0.5,0,0.55,0.27,MIT
920,0.319737462,0.56,0.45,0.58,0.5,0,0.51,0.22,MIT
921,0.58,0.58,0.58,0.49,0.5,0,0.557749454,0.26,MIT
922,0.72,0.62,0.34,0.29,0.5,0,0.56,0.28,MIT
923,0.72,0.61,0.37,0.857937844,0.5,0,0.57,0.22,MIT
924,0.46,0.43,0.38,0.33,0.5,0,0.304467128,0.28,MIT
925,0.55,0.45,0.793853979,0.54,0.5,0.763935171,0.5,0.22,MIT
926,0.327627867,0.46,0.276448144,0.49,0.5,0,0.56,0.22,MIT
927,0.78,0.74,0.58,0.25,1,0.24113568,0.564995896,0.22,ERL
928,0.7,0.351025308,0.54,0.28,0.5,0,0.6,0.462928236,VAC
929,0.41,0.45,0.53,0.17,0.5,0,0.51,0.25,NUC
930,0.36,0.37,0.33,0.14,0.5,0,0.57,0.31,ME3
931,0.46,0.54,0.71,0.881689548,0.666717162,0,0.59,0.22,MIT
932,0.45,0.27,0.57,0.673899848,0.5,0,0.52,0.18,CYT
933,0.27,0.39,0.66,0.11,0.5,0,0.44,0.22,MIT
934,0.709903958,0.42,0.3,0.23,0.5,0,0.495143781,0.22,ME3
935,0.42,0.32,0.5,0.765789714,0.5,0,0.51,0.22,NUC
936,0.36,0.24,0.49,0.16,0.5,0,0.51,0.97016355,NUC
937,0.6,0.168096214,0.581201193,0.2,0.5,0,0.5,0.38,NUC
938,0.5,0.51,0.52,0.09,0.795326755,0,0.48,0.25,NUC
939,0.128448926,0.43,0.802257552,0.79,0.5,0,0.49,0.63,NUC
940,0.56,0.52,0.55,0.19,0.5,0,0.457846182,0.22,CYT
941,0.48917128,0.155393009,0.59,0.12,0.5,0,0.49,0.27,NUC
942,0.78,0.254220949,0.32,0.23,0.5,0,0.53,0.22,ME1
943,0.52,0.75,0.37,0.14,0.5,0,0.46,0.22,ME3
944,0.59,0.379184185,0.46,0.19,0.5,0,0.56,0.27,CYT
945,0.53,0.68,0.42,0.19,0.5,0.450256474,0.53,0.22,ME3
946,0.73,0.55,0.301067647,0.16,0.5,0,0.704823146,0.22,ME2
947,0.77,0.645744,0.47,0.37,0.5,0.120690583,0.48,0.22,EXC
948,0.321195562,0.210611171,0.48,0.14,0.95694982,0,0.5,0.22,CYT
949,0.33,0.44,0.49,0.689863668,0.900551834,0,0.48,0.49,NUC
950,0.838802927,0.47,0.58,0.16,0.5,0,0.49,0.28,CYT
951,0.124990149,0.34,0.32,0.22,0.5,0,0.56,0.22,ME3
952,0.37,0.352237154,0.62,0.27,0.5,0,0.48,0.22,NUC
953,0.7,0.69,0.233631879,0.642600272,0.5,0,0.58,0.22,ME1
954,0.51,0.259701123,0.46,0.15,0.5,0,0.51,0.42,CYT
955,0.59,0.65,0.52,0.3,0.5,0,0.133877173,0.31,CYT
956,0.596748618,0.56,0.57,0.18,0.5,0,0.45,0.25,NUC
957,0.49,0.43,0.48,0.15,0.5,0.562560523,0.55,0.25,CYT
958,0.49,0.47,0.52,0.16,0.706508893,0,0.53,0.78344015,CYT
959,0.49,0.42,0.54,0.17,0.5,0,0.5,0.36,CYT
960,0.2,0.34,0.33,0.1,0.5,0,0.48,0.31,ME3
961,0.55,0.41,0.56,0.21,0.5,0,0.52,0.138588232,CYT
962,0.28,0.51,0.55,0.11,0.5,0.539358923,0.46,0.22,NUC
963,0.56,0.57,0.63,0.39,0.973195117,0,0.59,0.4,NUC
964,0.35,0.4,0.53,0.18,0.5,0,0.51102328,0.602585946,CYT
965,0.47,0.45,0.53,0.62,0.5,0,0.46,0.913676872,MIT
966,0.39,0.39,0.55,0.52,0.5,0,0.37,0.16,NUC
967,0.48,0.57,0.950342761,0.956428768,0.5,0,0.52,0.42,NUC
968,0.44,0.41,0.58,0.2,0.5,0,0.57,0.25,CYT
969,0.45,0.56,0.51,0.64,0.5,0.398359061,0.54,0.22,MIT
970,0.44,0.53,0.554242361,0.37,0.5,0,0.5,0.22,NUC
971,0.41,0.3,0.49,0.28,0.5,0,0.54,0.22,CYT
972,0.198981837,0.21161091,0.63,0.18,0.5,0,0.65484692,0.22,CYT
973,0.47,0.59,0.680141879,0.13,0.5,0,0.460680521,0.3,ME3
974,0.4,0.45,0.42,0.17,0.5,0,0.54,0.26,ME3
975,0.49,0.893909657,0.306217146,0.21,0.5,0,0.5,0.32,ME3
976,0.35,0.925912339,0.35,0.33,0.989130005,0,0.5,0.32,ME3
977,0.46,0.41,0.430077797,0.44,0.5,0.715128943,0.53,0.22,MIT
978,0.7,0.73,0.37,0.37,0.5,0,0.48,0.31,ME1
979,0.919728687,0.34,0.41,0.28,0.5,0.408365033,0.5,0.27,NUC
980,0.34,0.31,0.6,0.37,0.5,0.216383658,0.5,0.3,NUC
981,0.38,0.49,0.54,1,0.5,0.664611599,0.5,0.27,CYT
982,0.27,0.56,0.56,0.18,0.5,0,0.52,0.855795512,CYT
983,0.76,0.74,0.56,0.357673705,0.5,0,0.05493621,0.3,ME2
984,0.42,0.32,0.48,0.824030906,0.5,0,0.55,0.22,VAC
985,0.358663088,0.34,0.46,0.19,0.5,0,0.52,0.22,ME2
986,0.44,0.41,0.44,0.13,0.5,0,0.49,0.42,NUC
987,0.46,0.14,0.36,0.21,0.5,0,0.5,0.25,ME3
988,0.39,0.499579514,0.56,0.15,0.5,0,0.5,0.27,CYT
989,0.47,0.477716063,0.54,0.48,0.5,0,0.53,0.26,MIT
990,0.72,0.58,0.42,0.28,0.5,0,0.48,0.22,MIT
991,0.577200446,0.65,0.52,0.41,0.5,0,0.608112877,0.26,MIT
992,0.62,0.6,0.47,0.819079706,0.5,0,0.53,0.22,CYT
993,0.4,0.53,0.61,0.21,0.5,0,0.48,0.33,NUC
994,0.461579323,0.42,0.725293347,0.21,0.5,0,0.4,0.22,EXC
995,0.79,0.74,0.49,0.33,0.5,0,0.48,0.22,EXC
996,0.74,0.56,0.35,0.429331772,0.5,0,0.12095045,0.483427037,ME2
997,0.67,0.51,0.54,0.21,0.76238726,0,0.43,0.3,MIT
998,0.5,0.46,0.64,0.36,0.5,0,0.520862995,0.818759849,MIT
999,0.6,0.46,0.71513347,0.16,0.5,0,0.159964789,0.22,MIT
1000,0.58,0.53,0.430379712,0.46,0.5,0.203284044,0.51,0.27,MIT
1001,0.427125642,0.46,0.51,0.37,0.5,0.460249839,0.51,0.238698667,MIT
1002,0.779342498,0.4,0.57,0.12,0.5,0,0.53,0.32,NUC
1003,0.46,0.44,0.53,0.31,0.5,0,0.48,0.22,MIT
1004,0.57,0.4,0.48,0.24,0.5,0,0.728033476,0.22,CYT
1005,0.39,0.267145685,0.587605488,0.487272718,0.5,0,0.49,0.22,NUC
1006,0.43,0.4,0.5,0.18,0.5,0.363023092,0.5,0.28,CYT
1007,0.81,0.79,0.32,0.37,0.5,0,0.41,0.22,ME1
1008,0.53,0.466834534,0.51,0.49,0.5,0,0.54,0.011568643,MIT
1009,0.192230588,0.44,0.54,0.33408367,0.5,0,0.52,0.395002603,NUC
1010,0.782586631,0.34,0.55,0.24,0.5,0,0.161112918,0.22,CYT
1011,0.47,0.47,0.5,0.15,0.5,0.23773577,0.5,0.48,NUC
1012,0.48,0.49,0.45,0.23,0.5,0,0.51,0.22,ME3
1013,0.545867957,0.453484536,0.37,0.30240099,0.5,0,0.54,0.22,ME2
1014,0.28,0.48,0.56,0.16,0.5,0,0.369617866,0.26,CYT
1015,0.5,0.787913609,0.54,0.16,0.5,0.640791521,0.49,0.22,POX
1016,0.53,0.51,0.647599767,0.13,0.5,0.825312262,0.52,0.22,ME3
1017,0.37,0.42,0.6,0.13,0.5,0,0.51,0.22,NUC
1018,0.74,0.89,0.32,0.24,0.5,0.310291526,0.54,0.32,ME1
1019,0.53992984,0.46,0.58,0.3,0.5,0,0.57,0.27,NUC
1020,0.26,0.28,0.6,0.2,0.5,0,0.54,0.388062195,MIT
1021,0.906318735,0.45,0.58,0.400010256,0.5,0,0.49,0.22,MIT
1022,0.47,0.507222292,0.936220949,0.73605802,0.5,0,0.38,0.272553703,CYT
1023,0.46,0.46,0.53,0.23,0.5,0,0.51,0.460794102,CYT
1024,0.43,0.45,0.53,0.19,0.5,0,0.56,0.22,CYT
1025,0.48,0.244566033,0.58,0.26,0.5,0,0.44,0.22,NUC
1026,0.77,0.72,0.48,0.26,0.5,0.164517245,0.51,0.22,EXC
1027,0.44,0.42,0.57,0.22,0.5,0,0.5,0.25,NUC
1028,0.53,0.54,0.43,0.18,0.5,0,0.53,0.31,NUC
1029,0.38,0.45,0.37,0.19,0.5,0,0.52,0.3,ME3
1030,0.47,0.54,0.53,0.77,0.5,0,0.52,0.36,MIT
1031,0.77,0.73,0.51,0.27,0.5,0.802760341,0.34,0.22,EXC
1032,0.36,0.39,0.54,0.16,0.5,0,0.5,0.28,NUC
1033,0.37,0.48,0.5,0.26,0.5,0,0.52,0.39,NUC
1034,0.5,0.45,0.53,0.21,0.5,0,0.28,0.22,NUC
1035,0.46,0.37,0.48,0.36,0.5,0,0.48,0.22,POX
1036,0.55,0.63,0.54,0.16,0.5,0,0.45,0.206632388,CYT
1037,0.53,0.59,0.48,0.803936867,0.5,0.226855271,0.51,0.22,CYT
1038,0.33,0.39,0.653030001,0.09,0.5,0,0.47,0.28,NUC
1039,0.3,0.3,0.46,0.32,0.5,0,0.612988958,0.22,NUC
1040,0.52,0.37,0.48,0.13,0.5,0,0.55,0.22,NUC
1041,0.59,0.144696056,0.502690973,0.46,0.5,0,0.49,0.156418132,CYT
1042,0.537359244,0.17793306,0.4,0.65,0.5,0.514523595,0.49,0.22,MIT
1043,0.81,0.55,0.35,0.34,0.5,0,0.51,0.22,ME2
1044,0.53,0.45,0.53,0.18,0.5,0,0.42,0.22,CYT
1045,0.58,0.883963593,0.33,0.26,0.5,0.459147156,0.51,0.22,ME3
1046,0.43,0.46,0.752947622,0.21,0.872052217,0,0.49,0.506077236,CYT
1047,0.24,0.41,0.47,0.16,0.692370341,0,0.51,0.38,NUC
1048,0.451436214,0.39,0.53,0.14,0.61371104,0,0.43,0.26,NUC
1049,0.43,0.48,0.53,0.18,0.5,0.402828877,0.46,0.22,NUC
1050,0.897700367,0.59,0.53,0.15,0.5,0,0.345344974,0.22,NUC
1051,0.48,0.47,0.59,0.41,0.546285905,0,0.536674162,0.27,NUC
1052,0.54,0.53,0.53,0.17,0.5,0.513513508,0.51,0.39,NUC
1053,0.214797515,0.283391739,0.53,0.19,0.5,0,0.41,0.756448732,NUC
1054,0.46,0.41,0.58,0.031670873,0.5,0,0.48,0.22,NUC
1055,0.4,0.66,0.34,0.21,0.559534475,0,0.091178387,0.26,NUC
1056,0.56,0.51,0.354668264,0.445675229,0.5,0,0.48,0.22,NUC
1057,0.47,0.45,0.51,0.33,0.5,0,0.46,0.26,NUC
1058,0.38,0.4,0.59,0.25,0.924689192,0,0.44,0.22,CYT
1059,0.54,0.55,0.56926309,0.14,0.5,0,0.5,0.25,CYT
1060,0.45,0.5,0.880685102,0.29,0.5,0,0.44,0.11,CYT
1061,0.85817037,0.39,0.58,0.19,0.5,0,0.47,0.22,CYT
1062,0.34,0.824679459,0.47,0.19,0.5,0,0.060279854,0.3,NUC
1063,0.54,0.57,0.55,0.18,0.5,0.435494962,0.5,0.22,NUC
1064,0.34,0.579286656,0.48,0.32,0.995135151,0,0.42,0.333413843,NUC
1065,0.29,0.4,0.5,0.16,0.5,0,0.51,0.34,NUC
1066,0.59,0.51,0.48,0.999362043,0.579587907,0.460510273,0.54,0.31,CYT
1067,0.72,0.257171893,0.63,0.38,0.990638663,0,0.4,0.14,CYT
1068,0.63,0.64,0.518413564,0.26,0.5,0.137774145,0.43,0.22,CYT
1069,0.43,0.33,0.67,0.12,0.5,0,0.45,0.23,CYT
1070,0.38,0.43,0.53,0.22,0.5,0,0.48,0.11,CYT
1071,0.43,0.22,0.79,0.79,0.5,0.414898093,0.22,0,CYT
1072,0.35,0.21,1,0.8,0.5,0.242697163,0.034709352,0.522225309,CYT
1073,0.56,0.35,0.47,0.940505359,0.5,0.823172925,0.52,0.22,CYT
1074,0.48,0.46,0.58,0.16,0.575150323,0,0.45,0.22,CYT
1075,0.267002387,0.55,0.48,0.49940701,0.5,0,0.55,0.657922195,CYT
1076,0.78,0.82,0.56,0.737551853,0.5,0,0.69,0.22,CYT
1077,0.42,0.537579867,0.49,0.36,0.5,0,0.57,0.26,MIT
1078,0.46,0.54,0.984808857,0.41,0.532924454,0,0.53,0.042066084,CYT
